"analysis","group","pathway","n_pathway_genes","n_in_expression_data","n_overlap_EN_model_features","status","n_test","n_control","cohens_d_scaled","wilcox_p_scaled","cohens_d_yugene","wilcox_p_yugene","p_adj_scaled","p_adj_yugene","efficiency_score_scaled","efficiency_score_yugene"
"meta_analysis","RS","HALLMARK_ANDROGEN_RESPONSE",101,94,72,"OK",11,91,-1.41336986509889,0.000152654862909297,0.334606014870364,0.705733558754541,0.000442477863505207,0.78768996896161,0.227615827332288,0.0538865492931312
"meta_analysis","RS","HALLMARK_ANGIOGENESIS",36,30,27,"OK",11,91,0.660014063172075,0.0383248919840626,1.4118809225591,0.000419044463584761,0.0608331618794645,0.00113255260428314,0.135861804283313,0.290631215720106
"meta_analysis","RS","HALLMARK_APICAL_JUNCTION",200,164,130,"OK",11,91,0.534100613869683,0.07684562927219,0.367972162125541,0.107952632702114,0.113965194056727,0.158753871620756,0.0758192407778463,0.0522361690573685
"meta_analysis","RS","HALLMARK_APICAL_SURFACE",44,32,24,"OK",11,91,0.929512454119868,0.00322725964574588,2.01027152127928,4.31016561619479e-06,0.00683017914443573,3.25295518203381e-05,0.197750106342703,0.427677332722882
"meta_analysis","RS","HALLMARK_APOPTOSIS",161,145,112,"OK",11,91,1.09437005187697,2.84064321571798e-05,0.997576061684333,0.000513051094712003,9.62929903633212e-05,0.00132400282506323,0.160162105581726,0.145996212381047
"meta_analysis","RS","HALLMARK_BILE_ACID_METABOLISM",112,79,63,"OK",11,91,0.667498598901946,0.0181448777593849,1.61545511561511,5.21824344410504e-05,0.0318331188761138,0.000188044808796578,0.110836571200104,0.268242519515384
"meta_analysis","RS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",74,69,56,"OK",11,91,-0.948297335786341,0.0055609474232717,-0.749874029387831,0.0483513005592719,0.0111218948465434,0.0792644271463473,0.16188125850444,0.128008955647269
"meta_analysis","RS","HALLMARK_COAGULATION",138,98,66,"OK",11,91,0.590890844740299,0.0234787526594002,0.633827214578467,0.042538866640901,0.0397944960328818,0.0717955555120692,0.0970668503692964,0.104120095860541
"meta_analysis","RS","HALLMARK_COMPLEMENT",200,154,104,"OK",11,91,0.61203050485674,0.0495904901939372,1.20745494382212,0.000705220560488717,0.0771836423251941,0.00176305140122179,0.0909687486631372,0.179469265722838
"meta_analysis","RS","HALLMARK_DNA_REPAIR",150,147,93,"OK",11,91,-1.33911239555668,0.000677986307175299,-0.829685886481027,0.0203682144790937,0.00165362513945195,0.0373728706038416,0.203826762015684,0.126286776444362
"meta_analysis","RS","HALLMARK_E2F_TARGETS",200,200,136,"OK",11,91,0.81587700531873,0.00311649490990096,0.816927917703015,0.00140631799393209,0.00663084023383183,0.00321444112898764,0.114774452881114,0.11492229121109
"meta_analysis","RS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",200,199,153,"OK",11,91,0.200026039974318,0.931222541819365,-0.370950647971456,0.0715998250996849,0.943010168931002,0.110153577076438,0.0274907394146979,0.0509819001586292
"meta_analysis","RS","HALLMARK_ESTROGEN_RESPONSE_EARLY",200,172,137,"OK",11,91,0.481475259520841,0.145274598645493,-0.326633731267169,0.18451963883914,0.202473308216714,0.2519039438077,0.0676329884743156,0.0458823479405777
"meta_analysis","RS","HALLMARK_ESTROGEN_RESPONSE_LATE",200,155,131,"OK",11,91,0.603253815239525,0.101040728722392,-0.361493102264389,0.133723112905789,0.145907189490818,0.191717724596114,0.0855038505905925,0.0512372262300098
"meta_analysis","RS","HALLMARK_FATTY_ACID_METABOLISM",158,133,94,"OK",11,91,-0.47782694009126,0.0843229883769248,0.237617682451895,0.167307058252449,0.123550166120036,0.231566862633147,0.0725633502148161,0.0360848953089516
"meta_analysis","RS","HALLMARK_G2M_CHECKPOINT",200,198,142,"OK",11,91,0.411904306298836,0.0326718320679125,0.375932361780643,0.0241480919797195,0.0538815781892418,0.0435100756391342,0.0574489002626913,0.0524318401803394
"meta_analysis","RS","HALLMARK_GLYCOLYSIS",200,177,127,"OK",11,91,0.102809590223283,0.574801540096515,-0.403996015417138,0.195457619339111,0.656916045824588,0.265928733794709,0.0146635655182563,0.0576212980551505
"meta_analysis","RS","HALLMARK_HEDGEHOG_SIGNALING",36,29,27,"OK",11,91,-1.18910448740097,0.000289089910991676,-1.21504775651823,0.000181433441353823,0.000760762923662304,0.000525894032909631,0.244773392195979,0.250113731967435
"meta_analysis","RS","HALLMARK_HEME_METABOLISM",200,168,130,"OK",11,91,1.41777452815526,0.000492805837402965,1.39634433153195,3.27407859561646e-05,0.00124760971494422,0.000122395461518372,0.201262806159458,0.198220642949931
"meta_analysis","RS","HALLMARK_HYPOXIA",200,181,131,"OK",11,91,0.590518022053744,0.0862815474619931,0.563187145996698,0.139406771662134,0.125958463448165,0.198443803077771,0.0836987076636847,0.0798248902358351
"meta_analysis","RS","HALLMARK_IL2_STAT5_SIGNALING",199,165,127,"OK",11,91,-0.511331935262624,0.0619876165546041,-0.384250625284876,0.320939992138993,0.0939206311433396,0.414116118889024,0.072930446644288,0.0548050450065863
"meta_analysis","RS","HALLMARK_IL6_JAK_STAT3_SIGNALING",87,65,46,"OK",11,91,0.202523021479319,0.271152844418719,-0.097202230443341,0.779096177633156,0.351006918341384,0.841094642518678,0.0362621989768362,0.0174042762920592
"meta_analysis","RS","HALLMARK_INFLAMMATORY_RESPONSE",200,148,115,"OK",11,91,1.069901124813,0.000224593484949853,0.522870902823576,0.120298429579756,0.000605810190508686,0.174345550115588,0.155726976438869,0.0761052613892791
"meta_analysis","RS","HALLMARK_INTERFERON_ALPHA_RESPONSE",97,94,65,"OK",11,91,-1.78352911823634,6.26826736735099e-05,-1.73888287218092,3.32292098473291e-06,0.000198992614836539,2.55609306517916e-05,0.294016303130179,0.286656331218515
"meta_analysis","RS","HALLMARK_INTERFERON_GAMMA_RESPONSE",200,170,116,"OK",11,91,-0.133491482411744,0.905535351406467,0.190907149381695,0.673940862171726,0.926378876119148,0.761515098499126,0.019395380735911,0.0277374764334751
"meta_analysis","RS","HALLMARK_KRAS_SIGNALING_DN",200,97,69,"OK",11,91,0.295207544877036,0.326228089830841,0.0862182265793329,0.982785622116031,0.409813607677734,0.990212213718923,0.0480032006423075,0.0140198003111187
"meta_analysis","RS","HALLMARK_KRAS_SIGNALING_UP",200,157,124,"OK",11,91,0.407952494215096,0.545745566678202,0.061608701419216,0.574801540096515,0.630919730263817,0.672282503036859,0.0584687010823639,0.00882990249706251
"meta_analysis","RS","HALLMARK_MITOTIC_SPINDLE",199,198,159,"OK",11,91,2.64321365847479,2.81763305132188e-07,2.77455300475945,1.32392825147321e-07,2.2541064410575e-06,1.39360868576127e-06,0.360557035691637,0.378472850107259
"meta_analysis","RS","HALLMARK_MTORC1_SIGNALING",200,196,129,"OK",11,91,0.542306777516035,0.336973171710316,-0.0443658458961132,0.721828954083545,0.419904263813478,0.795403806152666,0.0771042460260801,0.00630785975568584
"meta_analysis","RS","HALLMARK_MYC_TARGETS_V1",200,199,104,"OK",11,91,-1.29021524304303,3.43202084853343e-05,-0.87137398280267,0.0176234137289391,0.000112525273722408,0.0326359513498872,0.191770287974784,0.129516094711206
"meta_analysis","RS","HALLMARK_MYC_TARGETS_V2",58,57,39,"OK",11,91,-1.34739121423046,2.70871015804862e-05,-0.944382826612103,0.00145977833616616,9.26054754888415e-05,0.00331767803674127,0.251493819018283,0.176271331719798
"meta_analysis","RS","HALLMARK_MYOGENESIS",200,156,128,"OK",11,91,0.563433694107911,0.110338038346006,0.877090122873073,0.0650655295016089,0.156507855809938,0.102465400789935,0.0802341473858125,0.124899484935242
"meta_analysis","RS","HALLMARK_NOTCH_SIGNALING",32,30,24,"OK",11,91,-0.0744522272902622,0.9741809372438,0.78290384633323,0.00677154189004336,0.97907631883799,0.0134757052538176,0.0158394175342613,0.166559703619143
"meta_analysis","RS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",200,199,103,"OK",11,91,-1.01650982519266,0.00261291332309128,1.92405983254367,7.95556165855693e-06,0.00564954232019736,5.48659424728064e-05,0.151395986714827,0.286563818299644
"meta_analysis","RS","HALLMARK_P53_PATHWAY",200,185,134,"OK",11,91,0.026929035724189,0.713765333388112,0.497161215122757,0.142317465652875,0.765431992909503,0.200447134722359,0.00379953113368822,0.0701465709603707
"meta_analysis","RS","HALLMARK_PANCREAS_BETA_CELLS",40,18,12,"OK",11,91,1.41530578289556,0.000181433441353906,0.0238778870094808,0.754382737111575,0.000500506045114225,0.824462007772213,0.37172940581297,0.00627151592071079
"meta_analysis","RS","HALLMARK_PEROXISOME",104,85,65,"OK",11,91,0.172612199602699,0.195457619339111,1.66008855454758,5.46389630935451e-05,0.261481765002156,0.000195139153905518,0.0284552689852016,0.273667020451821
"meta_analysis","RS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",105,93,71,"OK",11,91,0.910382642356726,0.00397058705257081,-0.231529543693609,0.103304415698847,0.00810323888279756,0.153413837624364,0.147077293337931,0.0374048636582846
"meta_analysis","RS","HALLMARK_PROTEIN_SECRETION",96,92,73,"OK",11,91,1.12374679330396,0.000234309244246056,1.38981898941249,8.99666152833767e-05,0.000624824651322816,0.000290214888010893,0.180410901190399,0.223127218574064
"meta_analysis","RS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",49,46,25,"OK",11,91,-1.97600011426605,2.69317492280403e-06,-1.96181952846484,9.24957826414811e-06,1.79544994853602e-05,6.27090051806652e-05,0.415572421717017,0.412590103881999
"meta_analysis","RS","HALLMARK_SPERMATOGENESIS",135,81,59,"OK",11,91,-0.60151088779455,0.0383248919840626,-0.544252235832652,0.0923785015984982,0.0608331618794645,0.137878360594773,0.101422614686512,0.0917680559524325
"meta_analysis","RS","HALLMARK_TGF_BETA_SIGNALING",54,52,39,"OK",11,91,-0.0172421261991687,0.713765333388112,0.315572534755169,0.476445574371203,0.765431992909503,0.577509787116609,0.00321828442996099,0.0589023745328376
"meta_analysis","RS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",200,188,158,"OK",11,91,0.0974088274381024,0.604569395450433,0.0788651480440992,0.896993528797474,0.675496531229534,0.934368259164035,0.0133037126526986,0.0107710902131322
"meta_analysis","RS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",113,112,79,"OK",11,91,1.97565827831812,5.57508699783327e-06,0.978290855462484,0.000386158926810376,3.53973777640207e-05,0.00106526600499414,0.311625397670166,0.154308202089539
"meta_analysis","RS","HALLMARK_UV_RESPONSE_DN",144,142,127,"OK",11,91,0.238249942100734,0.560182250067158,0.674498101510553,0.0269935224388524,0.642042693486715,0.0482027186408079,0.0339812037780469,0.096202572950238
"meta_analysis","RS","HALLMARK_UV_RESPONSE_UP",158,144,99,"OK",11,91,0.114651917513989,0.658256001014606,0.0319380587453673,0.804032263151157,0.721376439468061,0.862232989974432,0.0172196268939484,0.00479679247619325
"meta_analysis","RS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",42,37,27,"OK",11,91,0.910616252927952,0.000370635897923632,1.03262631989192,0.000534069474473764,0.000962690643957487,0.00136940890890709,0.187447471252209,0.212562857065027
"meta_analysis","RS","HALLMARK_XENOBIOTIC_METABOLISM",200,156,115,"OK",11,91,-0.921940018717612,0.00311649490990096,1.72100177394807,1.37569784997016e-05,0.00663084023383183,6.32000658038946e-05,0.134190840857356,0.250496421105927
"meta_analysis","SIPS","HALLMARK_ADIPOGENESIS",200,190,136,"OK",39,91,0.887963020175252,1.68395044979341e-05,1.93974256498679,4.49862369578113e-13,5.85721895580318e-05,1.28532105593747e-11,0.124915237413097,0.272875556211555
"meta_analysis","SIPS","HALLMARK_ALLOGRAFT_REJECTION",200,117,81,"OK",39,91,0.664763347605864,8.2387469071632e-05,0.689044773703368,6.24405275455597e-05,0.00025746084084885,0.000206414967092759,0.104275958566959,0.108084786160732
"meta_analysis","SIPS","HALLMARK_ANDROGEN_RESPONSE",101,94,72,"OK",39,91,-1.90197402479658,4.72195810683295e-14,0.0532002304996744,0.706951747143045,1.27897692436818e-12,0.78768996896161,0.306302972710051,0.0085676189782103
"meta_analysis","SIPS","HALLMARK_ANGIOGENESIS",36,30,27,"OK",39,91,0.0717653621180869,0.189940388663703,0.399430737581789,0.0222424780065291,0.254953541830474,0.0406255306055326,0.0147726724723842,0.0822215521185463
"meta_analysis","SIPS","HALLMARK_APICAL_JUNCTION",200,164,130,"OK",39,91,0.59177694014871,0.0022250046363903,1.51317404796872,3.18297166401749e-10,0.00486339811232853,5.53560289394345e-09,0.0840067903813712,0.214805421492591
"meta_analysis","SIPS","HALLMARK_APICAL_SURFACE",44,32,24,"OK",39,91,-0.353592607241486,0.274702916086776,-0.0875949480774196,0.680694024730309,0.35445537559584,0.766330212465929,0.0752254317562704,0.0186354795146828
"meta_analysis","SIPS","HALLMARK_APOPTOSIS",161,145,112,"OK",39,91,1.05629816045349,2.16699502786355e-09,0.249677047316174,0.56590650909724,2.70874378482944e-08,0.665772363643812,0.154590247796138,0.0365404750842744
"meta_analysis","SIPS","HALLMARK_BILE_ACID_METABOLISM",112,79,63,"OK",39,91,-0.296042763907905,0.213238493993577,1.38494831315113,2.44783748826194e-10,0.283373413944953,4.51601988128335e-09,0.0491572041261683,0.229967407529478
"meta_analysis","SIPS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",74,69,56,"OK",39,91,-0.384663372077352,0.0416240457341962,-0.258873278361512,0.216998487427167,0.0652926207595235,0.29127313748613,0.0656648378335982,0.0441915531267227
"meta_analysis","SIPS","HALLMARK_COAGULATION",138,98,66,"OK",39,91,0.505123525478216,0.00155019616773799,0.696484035655894,0.00157748346234121,0.00352317310849544,0.00354490665694654,0.0829776770143644,0.114412860303035
"meta_analysis","SIPS","HALLMARK_COMPLEMENT",200,154,104,"OK",39,91,1.24739354022516,1.6690623705351e-07,1.30097668284692,1.81237123308975e-07,1.39088530877925e-06,1.72606784103786e-06,0.185405512542752,0.193369807451355
"meta_analysis","SIPS","HALLMARK_DNA_REPAIR",150,147,93,"OK",39,91,0.822765126233763,0.000138778221670188,0.890052592429538,6.28648032496848e-06,0.000405191888088141,4.4903430892632e-05,0.125233365127607,0.135475213686721
"meta_analysis","SIPS","HALLMARK_E2F_TARGETS",200,200,136,"OK",39,91,1.37673375215533,3.88578058618805e-14,1.2262458339068,1.81818338162998e-10,1.24344978758018e-12,3.82775448764206e-09,0.193673632344696,0.172503568266905
"meta_analysis","SIPS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",200,199,153,"OK",39,91,0.289359201413559,0.326826352122993,0.213236237323828,0.46752985296236,0.409813607677734,0.568425353145727,0.0397683141871257,0.0293062934945504
"meta_analysis","SIPS","HALLMARK_ESTROGEN_RESPONSE_EARLY",200,172,137,"OK",39,91,0.269420493948658,0.24056193614937,-0.0565167759612858,0.449057836071183,0.31343574742589,0.552686567472226,0.03784558562803,0.0079389301560357
"meta_analysis","SIPS","HALLMARK_ESTROGEN_RESPONSE_LATE",200,155,131,"OK",39,91,-0.204169460813511,0.0349976360551232,-0.319970263363064,0.0658972397938633,0.0566763336925072,0.102563797344534,0.0289385241030408,0.0453518716349354
"meta_analysis","SIPS","HALLMARK_FATTY_ACID_METABOLISM",158,133,94,"OK",39,91,-0.404007550523554,0.188229118308787,0.381437929655193,0.000138778221670188,0.253507230045504,0.000420540065667237,0.0613530525768839,0.0579256039215742
"meta_analysis","SIPS","HALLMARK_G2M_CHECKPOINT",200,198,142,"OK",39,91,0.63510873659378,1.19036103667369e-05,0.466698594895024,1.60835634295253e-05,5.21378336625837e-05,6.63239729052591e-05,0.0885795508971182,0.0650911403956306
"meta_analysis","SIPS","HALLMARK_GLYCOLYSIS",200,177,127,"OK",39,91,0.162331709828754,0.30238569109052,-0.687169022274844,0.00044711462849748,0.383981829956215,0.00116892713332674,0.0231531091369473,0.0980098058786088
"meta_analysis","SIPS","HALLMARK_HEDGEHOG_SIGNALING",36,29,27,"OK",39,91,-0.96129620111793,0.000225664295964486,-0.808724921683448,0.000170232036642921,0.000605810190508686,0.000511976050053898,0.197879778056375,0.166473463460351
"meta_analysis","SIPS","HALLMARK_HEME_METABOLISM",200,168,130,"OK",39,91,1.86604284202492,1.27142740780073e-12,2.39808313764453,7.54951656745106e-15,2.31168619600133e-11,3.35534069664492e-13,0.264897563993035,0.340424328481912
"meta_analysis","SIPS","HALLMARK_HYPOXIA",200,181,131,"OK",39,91,1.02988293954838,2.08364182729959e-06,1.15074266145116,3.75241302474905e-08,1.43699436365489e-05,4.28847202828462e-07,0.145973311339905,0.163103698820162
"meta_analysis","SIPS","HALLMARK_IL2_STAT5_SIGNALING",199,165,127,"OK",39,91,0.417460047167661,0.00901855254299067,0.34693349117711,0.0469828239271579,0.0172603876420874,0.0776840848033322,0.0595416511203159,0.0494825625440615
"meta_analysis","SIPS","HALLMARK_IL6_JAK_STAT3_SIGNALING",87,65,46,"OK",39,91,-0.297811252245965,0.183163587691619,0.0314412972864332,0.906978687406006,0.247518361745431,0.941365877386052,0.0533237693552123,0.00562963444828383
"meta_analysis","SIPS","HALLMARK_INFLAMMATORY_RESPONSE",200,148,115,"OK",39,91,1.67295033947528,5.42454969831851e-13,0.9800011351481,1.81237123308975e-07,1.0849099396637e-11,1.72606784103786e-06,0.243502406023173,0.142641791978625
"meta_analysis","SIPS","HALLMARK_INTERFERON_ALPHA_RESPONSE",97,94,65,"OK",39,91,-0.098628374731896,0.0897213364126398,-0.794233155955638,1.13608069165312e-05,0.130503762054749,6.32000658038946e-05,0.0162589720716673,0.130930016196432
"meta_analysis","SIPS","HALLMARK_INTERFERON_GAMMA_RESPONSE",200,170,116,"OK",39,91,1.13687652022705,7.62845897561704e-09,1.21143066931754,1.9782275373359e-08,7.82406048781234e-08,2.47278442166987e-07,0.165180223944995,0.176012421482452
"meta_analysis","SIPS","HALLMARK_KRAS_SIGNALING_DN",200,97,69,"OK",39,91,0.0880733483969426,0.799478268711735,0.361036893475574,0.0770616122783443,0.852776819959184,0.117203973046911,0.0143214585389385,0.0587075999158569
"meta_analysis","SIPS","HALLMARK_KRAS_SIGNALING_UP",200,157,124,"OK",39,91,0.416335869208201,0.00915343789218648,0.161252024653009,0.283731512085935,0.0174351197946409,0.372106901096308,0.0596702259007777,0.0231110155276847
"meta_analysis","SIPS","HALLMARK_MITOTIC_SPINDLE",199,198,159,"OK",39,91,2.20642685975606,4.44089209850063e-16,2.13986111628924,2.22044604925031e-16,2.53765262771464e-14,1.77635683940025e-14,0.300975566418305,0.291895427525236
"meta_analysis","SIPS","HALLMARK_MTORC1_SIGNALING",200,196,129,"OK",39,91,1.32728006496202,4.49862369578113e-13,-0.00760793290285422,0.669555893783712,9.47078672796028e-12,0.758703562361146,0.188710399569582,0.00108168283084797
"meta_analysis","SIPS","HALLMARK_MYC_TARGETS_V1",200,199,104,"OK",39,91,-1.27151434633797,1.44116589165679e-09,-1.4954339525687,8.0148255148048e-12,1.85956889246037e-08,2.13728680394795e-10,0.188990692581029,0.22227283492248
"meta_analysis","SIPS","HALLMARK_MYC_TARGETS_V2",58,57,39,"OK",39,91,-1.49419548730026,2.28149860194959e-12,-1.15399375056859,5.98728520316888e-09,3.9678236555645e-11,8.55326457595554e-08,0.278895190566942,0.2153957160983
"meta_analysis","SIPS","HALLMARK_MYOGENESIS",200,156,128,"OK",39,91,1.16896428205149,4.6916306395417e-09,1.12974354222431,1.53673910485708e-07,5.07203312382886e-08,1.57614267164828e-06,0.166462981315609,0.16087786517367
"meta_analysis","SIPS","HALLMARK_NOTCH_SIGNALING",32,30,24,"OK",39,91,-0.460316935895768,0.00837039282788108,0.0256199535084634,0.295296927570669,0.0160969092843867,0.384751697160481,0.0979306114956011,0.00545054400114624
"meta_analysis","SIPS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",200,199,103,"OK",39,91,-1.52559145645929,7.11493161277959e-11,0.0323612350713027,0.819164168446306,1.13838905804474e-09,0.872777351671163,0.227217109121977,0.0048197872696427
"meta_analysis","SIPS","HALLMARK_P53_PATHWAY",200,185,134,"OK",39,91,1.41027626886907,2.3765878154336e-11,1.63041740689781,1.68531855138099e-13,3.96097969238933e-10,5.61772850460329e-12,0.198981821909669,0.230042462784917
"meta_analysis","SIPS","HALLMARK_PANCREAS_BETA_CELLS",40,18,12,"OK",39,91,0.77751906865152,0.000208304079804655,0.0454156456523819,0.699410667420604,0.000566813822597702,0.783653408874626,0.204215021863874,0.011928398214012
"meta_analysis","SIPS","HALLMARK_PEROXISOME",104,85,65,"OK",39,91,0.262382324673079,0.105089979876823,1.02696678128654,5.31178655971409e-06,0.150128542681176,3.86311749797389e-05,0.0432539510111092,0.169296353720286
"meta_analysis","SIPS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",105,93,71,"OK",39,91,1.76509268840351,0,1.12748069065409,1.36028965869173e-11,0,3.40072414672932e-10,0.285160374355244,0.182150670011574
"meta_analysis","SIPS","HALLMARK_PROTEIN_SECRETION",96,92,73,"OK",39,91,1.89978921917436,7.52731210695856e-14,0.789630412367607,4.33275872957495e-08,1.88182802673964e-12,4.81417636619439e-07,0.304999922709761,0.126770492384447
"meta_analysis","SIPS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",49,46,25,"OK",39,91,-1.09524337614926,7.8722190773407e-08,0.0578175425498568,0.850895025382025,6.99752806874729e-07,0.895678974086342,0.230340544471541,0.0121596026243628
"meta_analysis","SIPS","HALLMARK_SPERMATOGENESIS",135,81,59,"OK",39,91,-0.597400210959474,0.00132346276497926,0.164253751906875,0.384980309935768,0.00302505774852403,0.484251962183356,0.100729500727639,0.0276953340803948
"meta_analysis","SIPS","HALLMARK_TGF_BETA_SIGNALING",54,52,39,"OK",39,91,-0.0260884609822308,0.173336800552382,0.395227195019637,0.167008014125903,0.235832381703921,0.231566862633147,0.00486947414784647,0.0737701089376193
"meta_analysis","SIPS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",200,188,158,"OK",39,91,1.11507923490867,1.16109279968413e-08,0.597100874083561,0.000742413713244794,1.16109279968413e-07,0.00184450611986284,0.152293114662965,0.0815496773999317
"meta_analysis","SIPS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",113,112,79,"OK",39,91,2.16263420030214,0,0.128955611513239,0.401876917670143,0,0.500846594347853,0.341117565765458,0.0203404830484261
"meta_analysis","SIPS","HALLMARK_UV_RESPONSE_DN",144,142,127,"OK",39,91,-0.118417089349185,0.357802207729622,0.504158731328116,0.00337418150015889,0.437678541565286,0.00702954479199769,0.0168896378672633,0.0719073441726117
"meta_analysis","SIPS","HALLMARK_UV_RESPONSE_UP",158,144,99,"OK",39,91,0.760127590176964,8.77785252781926e-05,0.89663554502408,2.3160918057874e-05,0.000270087770086747,9.17264081499961e-05,0.114163930080336,0.134666125782701
"meta_analysis","SIPS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",42,37,27,"OK",39,91,1.06582785271027,3.55912566085692e-09,0.522290740774925,0.024088251813901,4.06757218383648e-08,0.0435100756391342,0.219397287428515,0.107511894611932
"meta_analysis","SIPS","HALLMARK_XENOBIOTIC_METABOLISM",200,156,115,"OK",39,91,-0.639491884886267,0.00118975223347814,1.13163441655474,1.5010015628425e-05,0.0027668656592515,6.32000658038946e-05,0.0930797579149544,0.16471242251945
"meta_analysis","OIS","HALLMARK_ADIPOGENESIS",200,190,136,"OK",48,91,0.6200894977535,0.000238288568207956,0.960325549958222,1.04920268917397e-07,0.000631227995252864,1.13427317748537e-06,0.0872318160433743,0.135094921006078
"meta_analysis","OIS","HALLMARK_ALLOGRAFT_REJECTION",200,117,81,"OK",48,91,0.780088409026934,6.75893772625891e-05,1.28517910931526,8.38278779724533e-10,0.000212879928386107,1.34124604755925e-08,0.122366052387242,0.201595476099468
"meta_analysis","OIS","HALLMARK_ANDROGEN_RESPONSE",101,94,72,"OK",48,91,-1.64508566154455,7.27947953599422e-13,-0.0690597039670645,0.875041263981388,1.38656753066557e-11,0.913881215646359,0.264932444883241,0.0111217042629435
"meta_analysis","OIS","HALLMARK_ANGIOGENESIS",36,30,27,"OK",48,91,1.61501183485314,3.32844862782622e-13,1.69061666545941,5.30686605770825e-14,7.39655250628049e-12,1.92976947553027e-12,0.332445070590632,0.348008085489642
"meta_analysis","OIS","HALLMARK_APICAL_JUNCTION",200,164,130,"OK",48,91,2.19786006019106,0,2.39928724278901,2.88657986402541e-15,0,1.4432899320127e-13,0.312001291090627,0.340595259455404
"meta_analysis","OIS","HALLMARK_APICAL_SURFACE",44,32,24,"OK",48,91,0.399729323085131,0.00215752921671064,0.286499457732768,0.0297936595149269,0.00476802036842131,0.0527321407343838,0.0850408359759189,0.0609516289778249
"meta_analysis","OIS","HALLMARK_APOPTOSIS",161,145,112,"OK",48,91,0.884860495203735,7.29042826108639e-10,1.02223206068872,1.33726505424647e-08,1.04148975158377e-08,1.78302007232863e-07,0.129500181236548,0.149604641457657
"meta_analysis","OIS","HALLMARK_BILE_ACID_METABOLISM",112,79,63,"OK",48,91,0.31696793159459,0.307220491527737,0.873637955901332,5.8184718097376e-05,0.388886698136375,0.000198123767917818,0.052631778967216,0.14506552622232
"meta_analysis","OIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",74,69,56,"OK",48,91,0.173282659174027,0.103534238847833,-0.736840159370127,4.37926611709955e-05,0.14846500415261,0.00016104337915893,0.0295806113604938,0.125783979153056
"meta_analysis","OIS","HALLMARK_COAGULATION",138,98,66,"OK",48,91,0.774008444714172,6.76350706108053e-07,1.2162160740051,2.48381093470584e-10,4.91891422624039e-06,4.51601988128335e-09,0.127147953901135,0.199790307673615
"meta_analysis","OIS","HALLMARK_COMPLEMENT",200,154,104,"OK",48,91,1.85472099265082,1.48769885299771e-14,2.08245967359844,2.22044604925031e-15,6.61199490221204e-13,1.26882631385732e-13,0.275675226123232,0.309525014105363
"meta_analysis","OIS","HALLMARK_DNA_REPAIR",150,147,93,"OK",48,91,0.291276343262003,0.0266148322714912,0.443534636035469,0.00598324279860041,0.0447308105403213,0.0120873591890917,0.0443352731972752,0.067510560730291
"meta_analysis","OIS","HALLMARK_E2F_TARGETS",200,200,136,"OK",48,91,0.865043145282398,4.03469480048102e-10,0.939541100772106,9.78630065873176e-09,5.97732563034225e-09,1.34983457361817e-07,0.121690957179947,0.132171044284194
"meta_analysis","OIS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",200,199,153,"OK",48,91,1.86160792079011,1.33226762955019e-15,2.11059548944159,0,6.66133814775094e-14,0,0.255851579371112,0.290071385793196
"meta_analysis","OIS","HALLMARK_ESTROGEN_RESPONSE_EARLY",200,172,137,"OK",48,91,-0.465814380156721,0.00631464823672267,-0.205121242670719,0.633928491170413,0.0123816632092601,0.725511940678242,0.0654330995857666,0.0288134485979451
"meta_analysis","OIS","HALLMARK_ESTROGEN_RESPONSE_LATE",200,155,131,"OK",48,91,-1.18216078479426,1.2371711916511e-08,0.236047465725693,0.205974833559337,1.20699628453766e-07,0.27834436967478,0.167556833564279,0.033456841435282
"meta_analysis","OIS","HALLMARK_FATTY_ACID_METABOLISM",158,133,94,"OK",48,91,0.211270776976323,0.0400514550843247,0.384773498842684,0.00063175899567236,0.0633224586313434,0.00159938986246167,0.0320838238567321,0.0584321473054016
"meta_analysis","OIS","HALLMARK_G2M_CHECKPOINT",200,198,142,"OK",48,91,0.84584598100715,4.68187893343242e-07,0.544990417605194,5.00287050824166e-05,3.60144533340955e-06,0.00018192256393606,0.117971384754652,0.0760106162192161
"meta_analysis","OIS","HALLMARK_GLYCOLYSIS",200,177,127,"OK",48,91,-0.757348555166055,1.06388634523386e-06,-0.902175548769009,1.13794070931414e-06,7.46586908936043e-06,9.48283924428446e-06,0.108019399111652,0.128675838894135
