analysis,label,pathway,n_genes_in_model,cohens_d,null_mean_abs_d,null_q95_abs_d,p_empirical,p_floor,n_draws,model
meta_analysis,OIS,HALLMARK HYPOXIA,142,0.6389730862120253,0.7412833848241864,1.9145877500962323,0.4645354645354645,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK IL2 STAT5 SIGNALING,148,-0.307893908927726,0.7551610525240013,1.9457765659637416,0.7342657342657343,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK IL6 JAK STAT3 SIGNALING,57,-1.6221700115370299,0.6978417455260955,1.7806895966976386,0.07292707292707293,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK INFLAMMATORY RESPONSE,146,0.679298445234759,0.7746937458640768,1.9771928185911616,0.46553446553446554,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK INTERFERON ALPHA RESPONSE,66,-1.4841874883025643,0.7427245893836323,1.884130640945539,0.12087912087912088,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK INTERFERON GAMMA RESPONSE,134,2.7074043965443537,0.7446486244413716,1.980546313460483,0.013986013986013986,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK KRAS SIGNALING DN,110,0.006973172690992914,0.741480339645671,1.9424647842293923,0.995004995004995,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK KRAS SIGNALING UP,155,1.5143752179245364,0.7477425217231034,1.9447925074673416,0.11588411588411589,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK MITOTIC SPINDLE,159,1.3243336486399846,0.7798640028531827,2.0567553107401064,0.18581418581418582,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK MTORC1 SIGNALING,131,0.09310774643874734,0.7559200442549725,1.9688278393911502,0.906093906093906,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK MYC TARGETS,137,-2.5172122433189843,0.7682482685932803,1.9680931228550367,0.012987012987012988,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK MYOGENESIS,156,1.4784160508518513,0.773693966329445,1.9159078114874908,0.14385614385614387,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK NOTCH SIGNALING,26,-1.7421544936465556,0.6760387960037603,1.7655991141901493,0.05220883534136546,0.001004016064257028,995,yugene
meta_analysis,OIS,HALLMARK OXIDATIVE PHOSPHORYLATION,103,0.7683153304917818,0.7362539483173909,1.9503214192663785,0.3786213786213786,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK P53 PATHWAY,141,1.0385486667066703,0.7905859382226206,2.099704896162204,0.2827172827172827,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK PANCREAS BETA CELLS,19,0.5149421563634567,0.6997453097056228,1.7735520569072347,0.5422177009155646,0.001017293997965412,982,yugene
meta_analysis,OIS,HALLMARK PEROXISOME,78,1.1200717938185822,0.7734015431067588,2.004056017883174,0.25674325674325676,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK PI3K AKT MTOR SIGNALING,77,-0.07173077164720264,0.7576163794377249,1.891452184894824,0.939060939060939,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK PROTEIN SECRETION,76,0.12387336881615593,0.7559821421802312,2.0504589668305897,0.8891108891108891,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,28,0.22405682215156897,0.6817216328769294,1.7810342570188418,0.785140562248996,0.001004016064257028,995,yugene
meta_analysis,OIS,HALLMARK SPERMATOGENESIS,74,0.957803207127671,0.7273775195463773,1.8916679545812103,0.2917082917082917,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK TGF BETA SIGNALING,40,-0.1553120353682345,0.6968444642149948,1.8011492013429502,0.8491508491508492,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK TNFA SIGNALING VIA NFKB,164,0.794032459219756,0.7793532179825888,2.0424014225975737,0.3946053946053946,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK UNFOLDED PROTEIN RESPONSE,79,-0.2576463229068481,0.7117578188967202,1.828259683439225,0.7492507492507493,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK UV RESPONSE DN,128,-0.7021636874116592,0.7739433478726749,2.028602533163336,0.45554445554445555,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK UV RESPONSE UP,104,0.9942092812469323,0.7316441238761879,1.9607582206844005,0.2597402597402597,0.000999000999000999,1000,yugene
meta_analysis,OIS,HALLMARK WNT BETA CATENIN SIGNALING,29,-1.2445078079467493,0.6928203931315138,1.845144014320958,0.14914914914914915,0.001001001001001001,998,yugene
meta_analysis,OIS,HALLMARK XENOBIOTIC METABOLISM,136,3.5927356703230138,0.7470327206123982,1.9323488213083826,0.001998001998001998,0.000999000999000999,1000,yugene
meta_analysis,OIS,Lysosomal Genes,138,1.4164175071883909,0.7626404240987653,1.9659667867718085,0.15484515484515485,0.000999000999000999,1000,yugene
