analysis,label,model,pathway,cohens_d,p_permutation,p_floor,n_perm,n_distinct_splits,n_test,n_control
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK COAGULATION,3.5248452399592187,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK COMPLEMENT,3.10188560413323,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK DNA REPAIR,2.2228274774029684,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK E2F TARGETS,6.405517054584608,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,-2.3218777921743095,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK ESTROGEN RESPONSE EARLY,-1.3150325796396043,0.06486486486486487,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK ESTROGEN RESPONSE LATE,-3.0819087636770286,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK FATTY ACID METABOLISM,2.17637421749543,0.006486486486486486,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK G2M CHECKPOINT,9.806160761948712,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK GLYCOLYSIS,-0.29468138887854345,0.5956756756756757,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK HEDGEHOG SIGNALING,-3.6082559127210216,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK HEME METABOLISM,9.945048312726009,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK HYPOXIA,0.9799487182789768,0.17081081081081081,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK IL2 STAT5 SIGNALING,0.06620485856669077,0.8983783783783784,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK IL6 JAK STAT3 SIGNALING,-4.50723117666017,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK INFLAMMATORY RESPONSE,6.222122228111589,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK INTERFERON ALPHA RESPONSE,0.16476162485969456,0.7783783783783784,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK INTERFERON GAMMA RESPONSE,5.202788038075428,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK KRAS SIGNALING DN,-1.2861293369212685,0.06702702702702702,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK KRAS SIGNALING UP,3.5721539972536043,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK MITOTIC SPINDLE,12.600879709710473,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK MTORC1 SIGNALING,2.075461533427815,0.008648648648648649,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK MYC TARGETS,-2.2094410419416564,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK MYOGENESIS,3.9936173400497834,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK NOTCH SIGNALING,-2.790615186782875,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK OXIDATIVE PHOSPHORYLATION,-2.8252088252270386,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK P53 PATHWAY,3.0694404135329436,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK PANCREAS BETA CELLS,0.49278588526031203,0.4043243243243243,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK PEROXISOME,4.947652667274662,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK PI3K AKT MTOR SIGNALING,3.1967213061923707,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK PROTEIN SECRETION,9.241456837478404,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,-1.6364886233097926,0.014054054054054054,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK SPERMATOGENESIS,0.8861709377349168,0.15027027027027026,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK TGF BETA SIGNALING,-1.2204940047193993,0.08108108108108109,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK TNFA SIGNALING VIA NFKB,0.6785771688593816,0.21297297297297296,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK UNFOLDED PROTEIN RESPONSE,7.449240027674386,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK UV RESPONSE DN,-1.6269399806438474,0.023783783783783784,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK UV RESPONSE UP,2.1190600559373993,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK WNT BETA CATENIN SIGNALING,3.2095929298952517,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,HALLMARK XENOBIOTIC METABOLISM,-0.2981659403518674,0.5837837837837838,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_10_days,scaled,Lysosomal Genes,0.5096726660549566,0.37405405405405406,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK ADIPOGENESIS,2.5316805752625453,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK ALLOGRAFT REJECTION,15.606552812259508,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK ANDROGEN RESPONSE,-14.773743768455903,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK ANGIOGENESIS,9.915605158680272,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK APICAL JUNCTION,13.453844613411004,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK APICAL SURFACE,-16.77561642257532,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK APOPTOSIS,2.8642046254492586,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK BILE ACID METABOLISM,2.069643412302365,0.00972972972972973,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK CHOLESTEROL HOMEOSTASIS,-1.7613873352760727,0.008648648648648649,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK COAGULATION,12.988398162589958,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK COMPLEMENT,7.9671113493814545,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK DNA REPAIR,2.0338641698274498,0.005405405405405406,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK E2F TARGETS,10.262587925890296,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,-1.8462908043321058,0.005405405405405406,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK ESTROGEN RESPONSE EARLY,-1.1027003310067331,0.11027027027027027,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK ESTROGEN RESPONSE LATE,-9.12473128752491,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK FATTY ACID METABOLISM,6.140471560467663,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK G2M CHECKPOINT,21.518890868754372,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK GLYCOLYSIS,1.2012166266457334,0.08216216216216216,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK HEDGEHOG SIGNALING,-3.65062099660156,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK HEME METABOLISM,14.728785969083532,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK HYPOXIA,11.111458147622384,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK IL2 STAT5 SIGNALING,-2.368855332555703,0.0075675675675675675,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK IL6 JAK STAT3 SIGNALING,-6.155960431911096,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK INFLAMMATORY RESPONSE,9.576363389721886,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK INTERFERON ALPHA RESPONSE,-2.172677991787466,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK INTERFERON GAMMA RESPONSE,4.1408525940224585,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK KRAS SIGNALING DN,-0.6929512939766513,0.2616216216216216,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK KRAS SIGNALING UP,6.9091669599435885,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK MITOTIC SPINDLE,18.065872089924067,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK MTORC1 SIGNALING,2.6718268711227138,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK MYC TARGETS,-12.746095496866657,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK MYOGENESIS,6.10014642433634,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK NOTCH SIGNALING,-1.8741040584376627,0.023783783783783784,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK OXIDATIVE PHOSPHORYLATION,-1.6693056720052108,0.032432432432432434,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK P53 PATHWAY,4.0169051398017634,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK PANCREAS BETA CELLS,2.6935378965900583,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK PEROXISOME,4.845179668156603,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK PI3K AKT MTOR SIGNALING,4.61068651482444,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK PROTEIN SECRETION,11.021738029592997,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,-29.79184201444595,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK SPERMATOGENESIS,3.6160677560672037,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK TGF BETA SIGNALING,-2.113353411574057,0.005405405405405406,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK TNFA SIGNALING VIA NFKB,3.8949210014732545,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK UNFOLDED PROTEIN RESPONSE,10.167816745692372,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK UV RESPONSE DN,-1.6522076540069621,0.015135135135135135,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK UV RESPONSE UP,3.4555966582994353,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK WNT BETA CATENIN SIGNALING,3.6807760067866777,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,HALLMARK XENOBIOTIC METABOLISM,2.7746811435824648,0.003243243243243243,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Fibroblast_20_days,scaled,Lysosomal Genes,2.927739188716685,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK ADIPOGENESIS,3.4606863588922825,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK ALLOGRAFT REJECTION,0.8946792982437468,0.12108108108108108,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK ANDROGEN RESPONSE,-0.952639034328903,0.10378378378378378,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK ANGIOGENESIS,0.4174515036428999,0.45513513513513515,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK APICAL JUNCTION,1.427489116838475,0.022702702702702703,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK APICAL SURFACE,-1.0767791116105403,0.08648648648648649,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK APOPTOSIS,1.9109885879821553,0.017297297297297298,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK BILE ACID METABOLISM,0.051127942745069294,0.9059459459459459,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK CHOLESTEROL HOMEOSTASIS,1.8498697838849831,0.014054054054054054,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK COAGULATION,0.9392321526719405,0.10486486486486486,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK COMPLEMENT,1.5228177271486105,0.022702702702702703,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK DNA REPAIR,-0.3025853625010989,0.5837837837837838,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK E2F TARGETS,3.276398049059476,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,0.4771214556923072,0.372972972972973,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK ESTROGEN RESPONSE EARLY,-0.6204087900778743,0.29621621621621624,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK ESTROGEN RESPONSE LATE,-0.3937566078307388,0.49405405405405406,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK FATTY ACID METABOLISM,0.28054988496296285,0.6302702702702703,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK G2M CHECKPOINT,3.5196208424509963,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK GLYCOLYSIS,1.9328844145876463,0.010810810810810811,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK HEDGEHOG SIGNALING,-3.435134486184109,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK HEME METABOLISM,3.2323137943684115,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK HYPOXIA,1.1694051813328554,0.05621621621621622,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK IL2 STAT5 SIGNALING,1.1990434319334584,0.07135135135135136,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK IL6 JAK STAT3 SIGNALING,-0.8631577840082677,0.14594594594594595,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK INFLAMMATORY RESPONSE,1.5406629965176382,0.02054054054054054,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK INTERFERON ALPHA RESPONSE,-0.06574723831668633,0.9221621621621622,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK INTERFERON GAMMA RESPONSE,0.8949574008887673,0.12432432432432433,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK KRAS SIGNALING DN,0.06697466425305507,0.8897297297297297,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK KRAS SIGNALING UP,0.5070659930454642,0.41081081081081083,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK MITOTIC SPINDLE,1.7365095653384484,0.016216216216216217,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK MTORC1 SIGNALING,3.026222608783375,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK MYC TARGETS,0.15071417084788896,0.7362162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK MYOGENESIS,1.7313744492223893,0.015135135135135135,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK NOTCH SIGNALING,-1.886457747073588,0.012972972972972972,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK OXIDATIVE PHOSPHORYLATION,-2.3108627365849927,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK P53 PATHWAY,4.53299771130745,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK PANCREAS BETA CELLS,-0.9184435504423595,0.1318918918918919,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK PEROXISOME,0.5972502946510553,0.3081081081081081,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK PI3K AKT MTOR SIGNALING,3.602244269882233,0.002162162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK PROTEIN SECRETION,0.22406395749967956,0.6994594594594594,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,-1.083962927973024,0.08972972972972973,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK SPERMATOGENESIS,0.1839357703713014,0.7405405405405405,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK TGF BETA SIGNALING,-0.02369425027842233,0.9491891891891892,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK TNFA SIGNALING VIA NFKB,2.414357926562642,0.0075675675675675675,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK UNFOLDED PROTEIN RESPONSE,0.1504599770124975,0.7902702702702703,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK UV RESPONSE DN,-0.3573003945302736,0.5567567567567567,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK UV RESPONSE UP,2.382638716367465,0.0075675675675675675,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK WNT BETA CATENIN SIGNALING,0.12863463646817996,0.8237837837837838,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,HALLMARK XENOBIOTIC METABOLISM,-0.24701646212314435,0.5751351351351351,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_4_days,scaled,Lysosomal Genes,-0.33863550762428174,0.5578378378378378,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK ADIPOGENESIS,4.653612925875098,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK ALLOGRAFT REJECTION,1.1111822835613672,0.08324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK ANDROGEN RESPONSE,1.104575255040097,0.0918918918918919,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK ANGIOGENESIS,0.958192142532821,0.15027027027027026,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK APICAL JUNCTION,1.9686342941508737,0.017297297297297298,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK APICAL SURFACE,-2.523682671242321,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK APOPTOSIS,-0.28423459667748047,0.5783783783783784,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK BILE ACID METABOLISM,1.7798071846353685,0.02918918918918919,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK CHOLESTEROL HOMEOSTASIS,3.1613282807045957,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK COAGULATION,0.7194620651504094,0.23243243243243245,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK COMPLEMENT,1.9893218911707056,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK DNA REPAIR,-0.6491575606564856,0.25513513513513514,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK E2F TARGETS,4.687607524345762,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,0.990204280241737,0.1264864864864865,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK ESTROGEN RESPONSE EARLY,-0.521252990763012,0.3772972972972973,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK ESTROGEN RESPONSE LATE,-2.2056129652521674,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK FATTY ACID METABOLISM,1.6390253829733585,0.011891891891891892,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK G2M CHECKPOINT,5.854812282172558,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK GLYCOLYSIS,1.0313276058260086,0.13513513513513514,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK HEDGEHOG SIGNALING,-3.5562422858263023,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK HEME METABOLISM,5.442253381413816,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK HYPOXIA,0.4219423027918479,0.4756756756756757,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK IL2 STAT5 SIGNALING,0.7567739678032464,0.1891891891891892,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK IL6 JAK STAT3 SIGNALING,-1.5549484861767942,0.03351351351351351,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK INFLAMMATORY RESPONSE,2.702955455492468,0.004324324324324324,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK INTERFERON ALPHA RESPONSE,-0.20207972033875163,0.7362162162162162,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK INTERFERON GAMMA RESPONSE,1.1087500760495341,0.09081081081081081,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK KRAS SIGNALING DN,0.4102784846599233,0.48324324324324325,0.0021645021645021645,924,924,6,6
temporal_bytimepoint,Keratinocyte_10_days,scaled,HALLMARK KRAS SIGNALING UP,1.187309830076879,0.11351351351351352,0.0021645021645021645,924,924,6,6
