analysis,label,pathway,n_studies,contrib_diff_within_study,wilcox_p,cell_type,timepoint,p_adj
temporal_bytimepoint,Fibroblast_20_days,HALLMARK P53 PATHWAY,,0.0936331762626161,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK PANCREAS BETA CELLS,,-0.021679171609265763,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK PEROXISOME,,0.029943334849855598,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK PI3K AKT MTOR SIGNALING,,0.05251732672830083,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK PROTEIN SECRETION,,0.03215969107412804,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,,-0.03168780568685335,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK SPERMATOGENESIS,,0.021424312168110162,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK TGF BETA SIGNALING,,-0.01213341278425182,0.04112554112554113,Fibroblast,20_days,0.07286021065548626
temporal_bytimepoint,Fibroblast_20_days,HALLMARK TNFA SIGNALING VIA NFKB,,-0.15695036591384137,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK UNFOLDED PROTEIN RESPONSE,,0.01755992060298537,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK UV RESPONSE DN,,-0.047278660824161364,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK UV RESPONSE UP,,-0.033196391080226775,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_bytimepoint,Fibroblast_20_days,HALLMARK WNT BETA CATENIN SIGNALING,,-0.013769232266738023,0.008658008658008658,Fibroblast,20_days,0.018291567587342236
temporal_bytimepoint,Fibroblast_20_days,HALLMARK XENOBIOTIC METABOLISM,,-0.01775161979092709,0.008658008658008658,Fibroblast,20_days,0.018291567587342236
temporal_bytimepoint,Fibroblast_20_days,Lysosomal Genes,,0.0674072651289692,0.0021645021645021645,Fibroblast,20_days,0.005472056033853786
temporal_pooled,Fibroblast,HALLMARK ADIPOGENESIS,,0.03537946443873197,0.07692650598829089,Fibroblast,,0.12542365106786557
temporal_pooled,Fibroblast,HALLMARK ALLOGRAFT REJECTION,,-0.0006435181305660064,0.9741002704389433,Fibroblast,,0.9806378561465873
temporal_pooled,Fibroblast,HALLMARK ANDROGEN RESPONSE,,-0.07261875780447802,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK ANGIOGENESIS,,0.02624217501497341,0.014799845463461024,Fibroblast,,0.030833011382210465
temporal_pooled,Fibroblast,HALLMARK APICAL JUNCTION,,0.014569298118773864,0.033002466640910576,Fibroblast,,0.06429051943034528
temporal_pooled,Fibroblast,HALLMARK APICAL SURFACE,,-0.0030680846260408576,0.15563612588784212,Fibroblast,,0.2288766557174149
temporal_pooled,Fibroblast,HALLMARK APOPTOSIS,,-0.0008592086902427952,0.8711700199114387,Fibroblast,,0.9202500210332099
temporal_pooled,Fibroblast,HALLMARK BILE ACID METABOLISM,,0.01031014465017382,0.004428066212963238,Fibroblast,,0.010713063418459446
temporal_pooled,Fibroblast,HALLMARK CHOLESTEROL HOMEOSTASIS,,-0.018512864000906966,0.033002466640910576,Fibroblast,,0.06429051943034528
temporal_pooled,Fibroblast,HALLMARK COAGULATION,,0.0707433512877758,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK COMPLEMENT,,0.05337134915612772,0.033002466640910576,Fibroblast,,0.06429051943034528
temporal_pooled,Fibroblast,HALLMARK DNA REPAIR,,-0.003060907350540899,0.4148860293025053,Fibroblast,,0.5143215239287255
temporal_pooled,Fibroblast,HALLMARK E2F TARGETS,,0.0751416423857705,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,-0.055129218527750774,0.0025112187583583466,Fibroblast,,0.006384454470402577
temporal_pooled,Fibroblast,HALLMARK ESTROGEN RESPONSE EARLY,,-0.04261939912782755,0.00017831139112603643,Fibroblast,,0.0005943713037534547
temporal_pooled,Fibroblast,HALLMARK ESTROGEN RESPONSE LATE,,-0.08026374706703605,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK FATTY ACID METABOLISM,,0.02506340204229529,0.03957026954738625,Fibroblast,,0.07151253532660165
temporal_pooled,Fibroblast,HALLMARK G2M CHECKPOINT,,-0.057046969691613644,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK GLYCOLYSIS,,0.029914863821526184,5.9437130375345475e-05,Fibroblast,,0.00023462025148162686
temporal_pooled,Fibroblast,HALLMARK HEDGEHOG SIGNALING,,-0.04161397075559188,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK HEME METABOLISM,,0.005433895168289338,0.49420487978840383,Fibroblast,,0.5837065509311856
temporal_pooled,Fibroblast,HALLMARK HYPOXIA,,0.1022094912835056,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK IL2 STAT5 SIGNALING,,0.0066193444739001675,0.9225385598383311,Fibroblast,,0.9609776664982616
temporal_pooled,Fibroblast,HALLMARK IL6 JAK STAT3 SIGNALING,,-0.06425357883040339,2.9718565187672738e-05,Fibroblast,,0.00013111131700443854
temporal_pooled,Fibroblast,HALLMARK INFLAMMATORY RESPONSE,,-0.0027361962682894217,0.9741002704389433,Fibroblast,,0.9806378561465873
temporal_pooled,Fibroblast,HALLMARK INTERFERON ALPHA RESPONSE,,-0.050176610425322746,5.9437130375345475e-05,Fibroblast,,0.00023462025148162686
temporal_pooled,Fibroblast,HALLMARK INTERFERON GAMMA RESPONSE,,0.041750544084729016,0.0025112187583583466,Fibroblast,,0.006384454470402577
temporal_pooled,Fibroblast,HALLMARK KRAS SIGNALING DN,,-0.019144407434303057,0.014799845463461024,Fibroblast,,0.030833011382210465
temporal_pooled,Fibroblast,HALLMARK KRAS SIGNALING UP,,0.09911079517297812,0.00017831139112603643,Fibroblast,,0.0005943713037534547
temporal_pooled,Fibroblast,HALLMARK MITOTIC SPINDLE,,-0.015178564233271779,0.10355434039644565,Fibroblast,,0.16702312967168653
temporal_pooled,Fibroblast,HALLMARK MTORC1 SIGNALING,,0.008976715166307329,0.49420487978840383,Fibroblast,,0.5837065509311856
temporal_pooled,Fibroblast,HALLMARK MYC TARGETS,,-0.0720103265336813,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK MYOGENESIS,,0.08377255932435551,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK NOTCH SIGNALING,,-0.030235865098461687,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK OXIDATIVE PHOSPHORYLATION,,0.0034737469125689755,0.13652708847216855,Fibroblast,,0.20685922495783113
temporal_pooled,Fibroblast,HALLMARK P53 PATHWAY,,0.12519039389779885,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK PANCREAS BETA CELLS,,-0.023248743599441395,5.9437130375345475e-05,Fibroblast,,0.00023462025148162686
temporal_pooled,Fibroblast,HALLMARK PEROXISOME,,0.021999561244747497,0.0018574103242295463,Fibroblast,,0.004975206225614856
temporal_pooled,Fibroblast,HALLMARK PI3K AKT MTOR SIGNALING,,0.0538070543967485,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK PROTEIN SECRETION,,0.02089006831156884,0.014799845463461024,Fibroblast,,0.030833011382210465
temporal_pooled,Fibroblast,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,,-0.024853544450294085,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK SPERMATOGENESIS,,0.004948444943399607,0.45368361615501207,Fibroblast,,0.5578077247807525
temporal_pooled,Fibroblast,HALLMARK TGF BETA SIGNALING,,-0.015923157514125305,0.03957026954738625,Fibroblast,,0.07151253532660165
temporal_pooled,Fibroblast,HALLMARK TNFA SIGNALING VIA NFKB,,-0.09339229816357211,0.0013373354334452734,Fibroblast,,0.003714820648459093
temporal_pooled,Fibroblast,HALLMARK UNFOLDED PROTEIN RESPONSE,,0.01711710988675499,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,HALLMARK UV RESPONSE DN,,-0.034083808785454334,0.005765401646408511,Fibroblast,,0.013304773030173486
temporal_pooled,Fibroblast,HALLMARK UV RESPONSE UP,,-0.015426039881652507,0.3432345686350263,Fibroblast,,0.43631512962079616
temporal_pooled,Fibroblast,HALLMARK WNT BETA CATENIN SIGNALING,,-0.005481537438115625,0.04719308151802431,Fibroblast,,0.08136738192762812
temporal_pooled,Fibroblast,HALLMARK XENOBIOTIC METABOLISM,,-0.027715447607891026,1.4859282593836369e-05,Fibroblast,,7.429641296918184e-05
temporal_pooled,Fibroblast,Lysosomal Genes,,0.0445784254793117,0.018276917590418735,Fibroblast,,0.03755531011729877
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK ADIPOGENESIS,,0.06663567556735858,0.015151515151515152,Keratinocyte,4_days,0.030574806359559722
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK ALLOGRAFT REJECTION,,0.029401764204036354,0.5887445887445888,Keratinocyte,4_days,0.6623376623376623
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK ANDROGEN RESPONSE,,-0.007551151036225061,0.6991341991341992,Keratinocyte,4_days,0.7617684978459798
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK ANGIOGENESIS,,0.05204637150591218,0.015151515151515152,Keratinocyte,4_days,0.030574806359559722
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK APICAL JUNCTION,,0.025825622054858808,0.3939393939393939,Keratinocyte,4_days,0.47782406272972305
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK APICAL SURFACE,,-0.0026056863262637247,0.5887445887445888,Keratinocyte,4_days,0.6623376623376623
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK APOPTOSIS,,0.028054020536025983,0.48484848484848486,Keratinocyte,4_days,0.5637773079633545
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK BILE ACID METABOLISM,,0.009840282807913433,0.24025974025974026,Keratinocyte,4_days,0.3170583082606543
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK CHOLESTEROL HOMEOSTASIS,,0.0403006316707062,0.004329004329004329,Keratinocyte,4_days,0.009888588568791615
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK COAGULATION,,0.030673065494557752,0.13203463203463203,Keratinocyte,4_days,0.2000524727797455
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK COMPLEMENT,,0.09064837824666569,0.17965367965367965,Keratinocyte,4_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK DNA REPAIR,,-0.011746942048093628,0.0021645021645021645,Keratinocyte,4_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK E2F TARGETS,,0.0801068349186854,0.0021645021645021645,Keratinocyte,4_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,0.05209853524562909,0.30952380952380953,Keratinocyte,4_days,0.38690476190476186
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK ESTROGEN RESPONSE EARLY,,-0.04083817859122502,0.30952380952380953,Keratinocyte,4_days,0.38690476190476186
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK ESTROGEN RESPONSE LATE,,0.005130729688354143,0.5887445887445888,Keratinocyte,4_days,0.6623376623376623
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK FATTY ACID METABOLISM,,-0.021880041929257937,0.04112554112554113,Keratinocyte,4_days,0.07286021065548626
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK G2M CHECKPOINT,,-0.005649921079903208,0.48484848484848486,Keratinocyte,4_days,0.5637773079633545
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK GLYCOLYSIS,,0.04790650744256655,0.025974025974025976,Keratinocyte,4_days,0.049526744441998685
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK HEDGEHOG SIGNALING,,-0.012010065899254622,0.06493506493506493,Keratinocyte,4_days,0.10703582132153559
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK HEME METABOLISM,,0.044734956929369504,0.04112554112554113,Keratinocyte,4_days,0.07286021065548626
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK HYPOXIA,,0.09229017128193416,0.06493506493506493,Keratinocyte,4_days,0.10703582132153559
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK IL2 STAT5 SIGNALING,,0.002876579701814864,0.48484848484848486,Keratinocyte,4_days,0.5637773079633545
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK IL6 JAK STAT3 SIGNALING,,-0.026019494641731717,0.13203463203463203,Keratinocyte,4_days,0.2000524727797455
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK INFLAMMATORY RESPONSE,,0.05412051942384988,0.008658008658008658,Keratinocyte,4_days,0.018291567587342236
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK INTERFERON ALPHA RESPONSE,,-0.029071338736956467,0.008658008658008658,Keratinocyte,4_days,0.018291567587342236
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK INTERFERON GAMMA RESPONSE,,0.0010010673907336481,0.8181818181818182,Keratinocyte,4_days,0.8483452031839128
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK KRAS SIGNALING DN,,0.009531332652692239,0.48484848484848486,Keratinocyte,4_days,0.5637773079633545
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK KRAS SIGNALING UP,,0.03650765643555271,0.9372294372294373,Keratinocyte,4_days,0.9498946998947
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK MITOTIC SPINDLE,,-0.03267085272734014,0.008658008658008658,Keratinocyte,4_days,0.018291567587342236
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK MTORC1 SIGNALING,,0.08063429926191869,0.0021645021645021645,Keratinocyte,4_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK MYC TARGETS,,-0.05813573474375635,0.0021645021645021645,Keratinocyte,4_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK MYOGENESIS,,0.10478567926281704,0.0021645021645021645,Keratinocyte,4_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK NOTCH SIGNALING,,-0.022117529753669048,0.004329004329004329,Keratinocyte,4_days,0.009888588568791615
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK OXIDATIVE PHOSPHORYLATION,,0.010798443049293135,0.48484848484848486,Keratinocyte,4_days,0.5637773079633545
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK P53 PATHWAY,,0.09759239897497785,0.13203463203463203,Keratinocyte,4_days,0.2000524727797455
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK PANCREAS BETA CELLS,,-0.005467302885899151,0.6991341991341992,Keratinocyte,4_days,0.7617684978459798
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK PEROXISOME,,0.0036445547930643958,0.6991341991341992,Keratinocyte,4_days,0.7617684978459798
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK PI3K AKT MTOR SIGNALING,,0.03549915855888015,0.0021645021645021645,Keratinocyte,4_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK PROTEIN SECRETION,,0.003694988212479458,0.6991341991341992,Keratinocyte,4_days,0.7617684978459798
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,,-0.00456715620321336,0.09307359307359307,Keratinocyte,4_days,0.1469583048530417
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK SPERMATOGENESIS,,-0.019872297333918643,0.025974025974025976,Keratinocyte,4_days,0.049526744441998685
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK TGF BETA SIGNALING,,-0.009797399929870505,0.24025974025974026,Keratinocyte,4_days,0.3170583082606543
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK TNFA SIGNALING VIA NFKB,,0.020924035181430545,0.025974025974025976,Keratinocyte,4_days,0.049526744441998685
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK UNFOLDED PROTEIN RESPONSE,,0.026424446066534702,0.17965367965367965,Keratinocyte,4_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK UV RESPONSE DN,,-0.004011850009287223,0.9372294372294373,Keratinocyte,4_days,0.9498946998947
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK UV RESPONSE UP,,0.012727115439894805,0.9372294372294373,Keratinocyte,4_days,0.9498946998947
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK WNT BETA CATENIN SIGNALING,,0.00158048427406256,0.8181818181818182,Keratinocyte,4_days,0.8483452031839128
temporal_bytimepoint,Keratinocyte_4_days,HALLMARK XENOBIOTIC METABOLISM,,-0.04450136406720113,0.004329004329004329,Keratinocyte,4_days,0.009888588568791615
temporal_bytimepoint,Keratinocyte_4_days,Lysosomal Genes,,0.009810436844047067,0.9372294372294373,Keratinocyte,4_days,0.9498946998947
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK ADIPOGENESIS,,0.1401402686517335,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK ALLOGRAFT REJECTION,,0.02919117338692559,0.8181818181818182,Keratinocyte,10_days,0.8483452031839128
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK ANDROGEN RESPONSE,,-0.00031352596296751713,1.0,Keratinocyte,10_days,1.0
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK ANGIOGENESIS,,0.10319401691892939,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK APICAL JUNCTION,,0.051976793922630854,0.09307359307359307,Keratinocyte,10_days,0.1469583048530417
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK APICAL SURFACE,,-0.006759845448440447,0.17965367965367965,Keratinocyte,10_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK APOPTOSIS,,0.022253485264317696,0.3939393939393939,Keratinocyte,10_days,0.47782406272972305
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK BILE ACID METABOLISM,,0.027339627035237075,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK CHOLESTEROL HOMEOSTASIS,,0.06282856729457742,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK COAGULATION,,0.031102988130346895,0.17965367965367965,Keratinocyte,10_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK COMPLEMENT,,0.09489568888054895,0.06493506493506493,Keratinocyte,10_days,0.10703582132153559
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK DNA REPAIR,,-0.01224394295876586,0.008658008658008658,Keratinocyte,10_days,0.018291567587342236
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK E2F TARGETS,,0.06853254222520538,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,0.06596584427030569,0.24025974025974026,Keratinocyte,10_days,0.3170583082606543
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK ESTROGEN RESPONSE EARLY,,-0.07158435127288856,0.04112554112554113,Keratinocyte,10_days,0.07286021065548626
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK ESTROGEN RESPONSE LATE,,-0.017933972211290793,0.17965367965367965,Keratinocyte,10_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK FATTY ACID METABOLISM,,-0.031236503617161907,0.004329004329004329,Keratinocyte,10_days,0.009888588568791615
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK G2M CHECKPOINT,,-0.018831970649134534,0.04112554112554113,Keratinocyte,10_days,0.07286021065548626
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK GLYCOLYSIS,,0.10207000108053926,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK HEDGEHOG SIGNALING,,-0.020004478626015232,0.008658008658008658,Keratinocyte,10_days,0.018291567587342236
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK HEME METABOLISM,,0.04090219008003053,0.17965367965367965,Keratinocyte,10_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK HYPOXIA,,0.11793097679521894,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK IL2 STAT5 SIGNALING,,-0.0171693605269167,0.015151515151515152,Keratinocyte,10_days,0.030574806359559722
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK IL6 JAK STAT3 SIGNALING,,-0.07181422659664013,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK INFLAMMATORY RESPONSE,,0.05397674671749363,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK INTERFERON ALPHA RESPONSE,,-0.03820746903281475,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK INTERFERON GAMMA RESPONSE,,-0.01208004902629932,0.5887445887445888,Keratinocyte,10_days,0.6623376623376623
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK KRAS SIGNALING DN,,0.01198661673553318,0.9372294372294373,Keratinocyte,10_days,0.9498946998947
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK KRAS SIGNALING UP,,0.09227581375592306,0.13203463203463203,Keratinocyte,10_days,0.2000524727797455
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK MITOTIC SPINDLE,,-0.050607564122901974,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK MTORC1 SIGNALING,,0.11558114359874458,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK MYC TARGETS,,-0.07198935104142484,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK MYOGENESIS,,0.154620876098867,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK NOTCH SIGNALING,,0.0012138255617186824,1.0,Keratinocyte,10_days,1.0
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK OXIDATIVE PHOSPHORYLATION,,0.011574502915886275,0.6991341991341992,Keratinocyte,10_days,0.7617684978459798
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK P53 PATHWAY,,0.06322737248455954,0.8181818181818182,Keratinocyte,10_days,0.8483452031839128
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK PANCREAS BETA CELLS,,-0.008428314613222401,1.0,Keratinocyte,10_days,1.0
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK PEROXISOME,,-0.0101206040847574,0.17965367965367965,Keratinocyte,10_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK PI3K AKT MTOR SIGNALING,,0.012916116155523506,0.04112554112554113,Keratinocyte,10_days,0.07286021065548626
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK PROTEIN SECRETION,,0.009673585148466156,0.17965367965367965,Keratinocyte,10_days,0.24875124875124874
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,,-0.003366345190390797,0.48484848484848486,Keratinocyte,10_days,0.5637773079633545
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK SPERMATOGENESIS,,-0.026164578572692637,0.015151515151515152,Keratinocyte,10_days,0.030574806359559722
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK TGF BETA SIGNALING,,-0.028411089670232478,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK TNFA SIGNALING VIA NFKB,,-0.04921053028375058,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK UNFOLDED PROTEIN RESPONSE,,0.0229866034514309,0.30952380952380953,Keratinocyte,10_days,0.38690476190476186
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK UV RESPONSE DN,,-0.03193184908791981,0.30952380952380953,Keratinocyte,10_days,0.38690476190476186
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK UV RESPONSE UP,,-0.00860327405908639,0.48484848484848486,Keratinocyte,10_days,0.5637773079633545
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK WNT BETA CATENIN SIGNALING,,-0.003628798589418297,0.6991341991341992,Keratinocyte,10_days,0.7617684978459798
temporal_bytimepoint,Keratinocyte_10_days,HALLMARK XENOBIOTIC METABOLISM,,-0.054227342304719005,0.0021645021645021645,Keratinocyte,10_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_10_days,Lysosomal Genes,,0.02226826692565243,0.30952380952380953,Keratinocyte,10_days,0.38690476190476186
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK ADIPOGENESIS,,0.12168989389521678,0.0021645021645021645,Keratinocyte,20_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK ALLOGRAFT REJECTION,,-0.02188460251695925,0.9372294372294373,Keratinocyte,20_days,0.9498946998947
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK ANDROGEN RESPONSE,,0.011798824611400069,0.30952380952380953,Keratinocyte,20_days,0.38690476190476186
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK ANGIOGENESIS,,0.14583318624746572,0.0021645021645021645,Keratinocyte,20_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK APICAL JUNCTION,,0.045963174161091754,0.24025974025974026,Keratinocyte,20_days,0.3170583082606543
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK APICAL SURFACE,,-0.04530178201652965,0.0021645021645021645,Keratinocyte,20_days,0.005472056033853786
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK APOPTOSIS,,-0.019844251254065984,0.6991341991341992,Keratinocyte,20_days,0.7617684978459798
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK BILE ACID METABOLISM,,0.015583340106049722,0.008658008658008658,Keratinocyte,20_days,0.018291567587342236
temporal_bytimepoint,Keratinocyte_20_days,HALLMARK CHOLESTEROL HOMEOSTASIS,,0.04982571039135042,0.0021645021645021645,Keratinocyte,20_days,0.005472056033853786
