"analysis","label","cell_type","timepoint","pathway","cohens_d","wilcox_p","n_test","n_control","model","p_adj"
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Innate immunity/ Inflammation (turquoise)",-0.352583725662597,0.699134199134199,6,6,"scaled",0.772727272727273
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Interferon signaling (darkmagenta)",0.51051913977427,0.588744588744589,6,6,"scaled",0.662337662337662
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Mitochondrial translation/ OxPhos (pink)",3.89353882955136,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",0.0871793883980367,1,6,6,"scaled",1
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","OxPhos/ Heme metabolism (white)",1.48119288844754,0.0649350649350649,6,6,"scaled",0.101010101010101
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Protein folding/ Translation (plum1)",-2.09112216441823,0.00865800865800866,6,6,"scaled",0.0184899845916795
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Protein processing in ER/ UPR (darkslateblue)",0.9740516527905,0.818181818181818,6,6,"scaled",0.881118881118881
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","VEGF signaling (sienna3)",-0.311959830501365,1,6,6,"scaled",1
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","mRNA splicing (darkred)",1.05788988225601,0.0930735930735931,6,6,"scaled",0.13961038961039
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Adaptive immunity/ T cell signaling (darkgreen)",-2.9372447019364,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Cell cycle/ DNA replication (green)",7.22036392750519,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Chromatin modification (orange)",0.0549901004443284,1,6,6,"yugene",1
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","ECM organization/ EMT (brown4)",-0.107781870490949,1,6,6,"yugene",1
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Fatty acid metabolism/ Peroxisome (ivory)",1.85832394671895,0.00865800865800866,6,6,"yugene",0.0173160173160173
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Innate immunity/ Inflammation (turquoise)",0.553324251671128,0.588744588744589,6,6,"yugene",0.662337662337662
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Interferon signaling (darkmagenta)",-0.456139681313739,0.484848484848485,6,6,"yugene",0.581818181818182
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Mitochondrial translation/ OxPhos (pink)",0.912243783517903,0.484848484848485,6,6,"yugene",0.581818181818182
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",-0.414028333226234,0.30952380952381,6,6,"yugene",0.410526315789474
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","OxPhos/ Heme metabolism (white)",-4.0286583775507,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Protein folding/ Translation (plum1)",-1.32097087788954,0.0649350649350649,6,6,"yugene",0.109090909090909
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","Protein processing in ER/ UPR (darkslateblue)",0.473943301622644,0.17965367965368,6,6,"yugene",0.263213530655391
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","VEGF signaling (sienna3)",1.48758765421626,0.0930735930735931,6,6,"yugene",0.144781144781145
"temporal_bytimepoint","Keratinocyte_10_days","Keratinocyte","10_days","mRNA splicing (darkred)",1.05285343934085,0.24025974025974,6,6,"yugene",0.32905138339921
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Adaptive immunity/ T cell signaling (darkgreen)",3.43272827473014,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Cell cycle/ DNA replication (green)",-1.68407766388579,0.00865800865800866,6,6,"scaled",0.0184899845916795
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Chromatin modification (orange)",3.18684255933493,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","ECM organization/ EMT (brown4)",-1.94788989977895,0.00865800865800866,6,6,"scaled",0.0184899845916795
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Fatty acid metabolism/ Peroxisome (ivory)",-4.16408749312451,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Innate immunity/ Inflammation (turquoise)",-1.82884078399352,0.025974025974026,6,6,"scaled",0.0460947503201024
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Interferon signaling (darkmagenta)",0.838045884950299,0.17965367965368,6,6,"scaled",0.238277511961722
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Mitochondrial translation/ OxPhos (pink)",1.49020519075993,0.0649350649350649,6,6,"scaled",0.101010101010101
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",0.369934330162569,1,6,6,"scaled",1
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","OxPhos/ Heme metabolism (white)",2.26170293459778,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Protein folding/ Translation (plum1)",-1.67190269250707,0.0411255411255411,6,6,"scaled",0.0672963400236128
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Protein processing in ER/ UPR (darkslateblue)",1.47477254095868,0.025974025974026,6,6,"scaled",0.0460947503201024
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","VEGF signaling (sienna3)",0.890879897581876,0.393939393939394,6,6,"scaled",0.481906443071492
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","mRNA splicing (darkred)",2.562027979607,0.00432900432900433,6,6,"scaled",0.0101010101010101
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Adaptive immunity/ T cell signaling (darkgreen)",-1.44392030958874,0.0930735930735931,6,6,"yugene",0.144781144781145
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Cell cycle/ DNA replication (green)",6.72329718568871,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Chromatin modification (orange)",0.770152726934857,0.393939393939394,6,6,"yugene",0.486631016042781
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","ECM organization/ EMT (brown4)",-0.445411153943597,0.699134199134199,6,6,"yugene",0.76600790513834
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Fatty acid metabolism/ Peroxisome (ivory)",1.73583212348359,0.025974025974026,6,6,"yugene",0.0503496503496504
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Innate immunity/ Inflammation (turquoise)",-0.462056892296552,0.699134199134199,6,6,"yugene",0.76600790513834
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Interferon signaling (darkmagenta)",0.080696060434703,1,6,6,"yugene",1
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Mitochondrial translation/ OxPhos (pink)",-2.10099952599922,0.025974025974026,6,6,"yugene",0.0503496503496504
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",-0.752561429691676,0.393939393939394,6,6,"yugene",0.486631016042781
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","OxPhos/ Heme metabolism (white)",-3.32685464083569,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Protein folding/ Translation (plum1)",-0.604326242952235,0.24025974025974,6,6,"yugene",0.32905138339921
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","Protein processing in ER/ UPR (darkslateblue)",0.987812307448993,0.17965367965368,6,6,"yugene",0.263213530655391
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","VEGF signaling (sienna3)",8.46777796621396,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Keratinocyte_20_days","Keratinocyte","20_days","mRNA splicing (darkred)",7.60297366788427,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Adaptive immunity/ T cell signaling (darkgreen)",-7.61381842109006,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Cell cycle/ DNA replication (green)",-1.19274931975586,0.0649350649350649,6,6,"scaled",0.101010101010101
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Chromatin modification (orange)",-6.80834184649315,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","ECM organization/ EMT (brown4)",1.72257389924841,0.0151515151515152,6,6,"scaled",0.0289256198347107
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Fatty acid metabolism/ Peroxisome (ivory)",-0.281248352445921,0.484848484848485,6,6,"scaled",0.565656565656566
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Innate immunity/ Inflammation (turquoise)",1.60920192099229,0.025974025974026,6,6,"scaled",0.0460947503201024
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Interferon signaling (darkmagenta)",-1.1560418910799,0.132034632034632,6,6,"scaled",0.184848484848485
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Mitochondrial translation/ OxPhos (pink)",-1.91194787330634,0.00865800865800866,6,6,"scaled",0.0184899845916795
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",3.34467368893064,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","OxPhos/ Heme metabolism (white)",-1.23550676000709,0.0411255411255411,6,6,"scaled",0.0672963400236128
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Protein folding/ Translation (plum1)",-8.36548077453148,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Protein processing in ER/ UPR (darkslateblue)",2.77032179976671,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","VEGF signaling (sienna3)",4.17335240121466,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","mRNA splicing (darkred)",-2.36181792118224,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Adaptive immunity/ T cell signaling (darkgreen)",1.62275922264024,0.0411255411255411,6,6,"yugene",0.0729833546734955
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Cell cycle/ DNA replication (green)",-0.236200417794793,0.588744588744589,6,6,"yugene",0.662337662337662
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Chromatin modification (orange)",-3.51395392436832,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","ECM organization/ EMT (brown4)",-0.506775317836202,0.393939393939394,6,6,"yugene",0.486631016042781
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Fatty acid metabolism/ Peroxisome (ivory)",5.69038200659523,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Innate immunity/ Inflammation (turquoise)",-2.20080039641258,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Interferon signaling (darkmagenta)",0.908610659388953,0.24025974025974,6,6,"yugene",0.32905138339921
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Mitochondrial translation/ OxPhos (pink)",2.91320698586954,0.00432900432900433,6,6,"yugene",0.00924499229583975
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",4.01615735614737,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","OxPhos/ Heme metabolism (white)",0.963428325942914,0.24025974025974,6,6,"yugene",0.32905138339921
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Protein folding/ Translation (plum1)",0.226267944323865,0.937229437229437,6,6,"yugene",0.960088691796009
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","Protein processing in ER/ UPR (darkslateblue)",6.73644238313712,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","VEGF signaling (sienna3)",-6.01340123967358,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_4_days","Melanocyte","4_days","mRNA splicing (darkred)",-3.80806968234186,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Adaptive immunity/ T cell signaling (darkgreen)",-5.05830200732443,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Cell cycle/ DNA replication (green)",-1.46398761653261,0.0411255411255411,6,6,"scaled",0.0672963400236128
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Chromatin modification (orange)",-4.95269400410925,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","ECM organization/ EMT (brown4)",1.21044630018768,0.0151515151515152,6,6,"scaled",0.0289256198347107
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Fatty acid metabolism/ Peroxisome (ivory)",-1.34833948172365,0.0411255411255411,6,6,"scaled",0.0672963400236128
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Innate immunity/ Inflammation (turquoise)",-0.702825725407032,0.393939393939394,6,6,"scaled",0.481906443071492
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Interferon signaling (darkmagenta)",-3.98147700985204,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Mitochondrial translation/ OxPhos (pink)",-0.525985982350769,0.30952380952381,6,6,"scaled",0.386138613861386
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",-1.31372760882052,0.132034632034632,6,6,"scaled",0.184848484848485
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","OxPhos/ Heme metabolism (white)",-0.204299643648462,0.818181818181818,6,6,"scaled",0.881118881118881
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Protein folding/ Translation (plum1)",-4.38592727304911,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Protein processing in ER/ UPR (darkslateblue)",1.62195212256536,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","VEGF signaling (sienna3)",3.113483728704,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","mRNA splicing (darkred)",-3.2279162261515,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Adaptive immunity/ T cell signaling (darkgreen)",2.80041275598958,0.00432900432900433,6,6,"yugene",0.00924499229583975
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Cell cycle/ DNA replication (green)",-1.79689316274454,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Chromatin modification (orange)",-2.94479985310818,0.00432900432900433,6,6,"yugene",0.00924499229583975
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","ECM organization/ EMT (brown4)",0.356079851658162,0.588744588744589,6,6,"yugene",0.662337662337662
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Fatty acid metabolism/ Peroxisome (ivory)",-0.98309037014993,0.0930735930735931,6,6,"yugene",0.144781144781145
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Innate immunity/ Inflammation (turquoise)",-1.78136978214935,0.0411255411255411,6,6,"yugene",0.0729833546734955
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Interferon signaling (darkmagenta)",-2.5986764408688,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Mitochondrial translation/ OxPhos (pink)",1.0873499412129,0.17965367965368,6,6,"yugene",0.263213530655391
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",1.4008541037233,0.0411255411255411,6,6,"yugene",0.0729833546734955
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","OxPhos/ Heme metabolism (white)",0.0706799145175697,0.818181818181818,6,6,"yugene",0.859090909090909
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Protein folding/ Translation (plum1)",0.196627571120677,0.588744588744589,6,6,"yugene",0.662337662337662
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","Protein processing in ER/ UPR (darkslateblue)",4.56409251945972,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","VEGF signaling (sienna3)",-4.0006065424496,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_10_days","Melanocyte","10_days","mRNA splicing (darkred)",-3.48238098737638,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Adaptive immunity/ T cell signaling (darkgreen)",-4.95597651127715,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Cell cycle/ DNA replication (green)",-0.177374648423846,0.937229437229437,6,6,"scaled",0.984090909090909
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Chromatin modification (orange)",-3.98731074842241,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","ECM organization/ EMT (brown4)",-0.121741885451743,0.484848484848485,6,6,"scaled",0.565656565656566
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Fatty acid metabolism/ Peroxisome (ivory)",-1.93212698172647,0.0151515151515152,6,6,"scaled",0.0289256198347107
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Innate immunity/ Inflammation (turquoise)",3.28144382040096,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Interferon signaling (darkmagenta)",-0.483447043650775,0.30952380952381,6,6,"scaled",0.386138613861386
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Mitochondrial translation/ OxPhos (pink)",-0.997178468774224,0.17965367965368,6,6,"scaled",0.238277511961722
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",-1.29899377557741,0.0151515151515152,6,6,"scaled",0.0289256198347107
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","OxPhos/ Heme metabolism (white)",1.42587421830425,0.0411255411255411,6,6,"scaled",0.0672963400236128
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Protein folding/ Translation (plum1)",-4.36584371487084,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Protein processing in ER/ UPR (darkslateblue)",2.65717897864067,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","VEGF signaling (sienna3)",3.4368353648445,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","mRNA splicing (darkred)",-1.86548812991903,0.00216450216450216,6,6,"scaled",0.00524475524475524
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Adaptive immunity/ T cell signaling (darkgreen)",1.35646844396816,0.0411255411255411,6,6,"yugene",0.0729833546734955
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Cell cycle/ DNA replication (green)",0.506395092419514,0.0930735930735931,6,6,"yugene",0.144781144781145
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Chromatin modification (orange)",-4.16502266229122,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","ECM organization/ EMT (brown4)",-0.483177642757689,0.30952380952381,6,6,"yugene",0.410526315789474
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Fatty acid metabolism/ Peroxisome (ivory)",-0.452257751029654,0.588744588744589,6,6,"yugene",0.662337662337662
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Innate immunity/ Inflammation (turquoise)",-0.923454528165619,0.0649350649350649,6,6,"yugene",0.109090909090909
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Interferon signaling (darkmagenta)",-0.694779664179261,0.393939393939394,6,6,"yugene",0.486631016042781
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Mitochondrial translation/ OxPhos (pink)",1.75386131253036,0.0411255411255411,6,6,"yugene",0.0729833546734955
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Muscle contraction/ Cytoskeleton/ Glycolysis (blue)",0.864758630570547,0.24025974025974,6,6,"yugene",0.32905138339921
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","OxPhos/ Heme metabolism (white)",-3.33052772113833,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Protein folding/ Translation (plum1)",0.165692244482501,0.937229437229437,6,6,"yugene",0.960088691796009
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","Protein processing in ER/ UPR (darkslateblue)",3.75654591084824,0.00216450216450216,6,6,"yugene",0.00514579759862779
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","VEGF signaling (sienna3)",-2.15747305485865,0.00865800865800866,6,6,"yugene",0.0173160173160173
"temporal_bytimepoint","Melanocyte_20_days","Melanocyte","20_days","mRNA splicing (darkred)",-2.61898176239844,0.00216450216450216,6,6,"yugene",0.00514579759862779
