analysis,label,model,pathway,n_clock,n_nonzero,weight_share,total_shift,observed,expected_from_weight,ratio,null_mean,null_sd,z,p_emp,ratio_reliable,interpretable,p_emp_adj_DEPRECATED,p_floor
meta_analysis,SIPS,mortality,HALLMARK E2F TARGETS,136,136,0.01089262971830008,0.7632880330800844,0.08386713002646762,0.008314213912750942,10.087198971131393,0.006558384577128044,0.01876702288356628,4.119393146636835,0.00024998750062496874,False,True,0.020415645884372446,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,153,153,0.020399670512158068,0.7632880330800844,0.012883758586580238,0.01557082438070693,0.8274294457102664,0.016989434484360254,0.03286182675245451,-0.12493754314718235,0.8979051047447628,False,True,0.9549790750805807,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK ESTROGEN RESPONSE EARLY,150,150,0.016750625433404984,0.7632880330800844,-0.019222767408665742,0.012785551939924927,-1.50347575912148,0.01369953644203986,0.028926008899754815,-1.1381557671782594,0.24978751062446877,False,True,0.6540391065553105,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK ESTROGEN RESPONSE LATE,150,150,0.015379008711027748,0.7632880330800844,-0.0369105449622947,0.011738613309761855,-3.144370121775782,0.011168038527959237,0.02647359241253581,-1.8160959321670187,0.07179641017949102,False,True,0.37425788285053835,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK FATTY ACID METABOLISM,107,107,0.011837257885413892,0.7632880330800844,0.022203176008954335,0.009035237288419288,2.457398217688511,0.010465376427733366,0.026082473914511937,0.45002631344299804,0.6452177391130444,False,True,0.8800572471376431,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK G2M CHECKPOINT,142,142,0.011826903133574538,0.7632880330800844,-0.03990103810643339,0.009027333630254797,-4.420024753788477,0.007766854957009838,0.021135496315068295,-2.255347702881194,0.028748562571871406,False,True,0.20715875970907338,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK GLYCOLYSIS,139,139,0.015111684925204545,0.7632880330800844,0.033057308225747595,0.01153456826308534,2.865933728229999,0.010871424273298316,0.025627652542393912,0.8657009812252148,0.37293135343232836,False,True,0.7970623207970037,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK HEDGEHOG SIGNALING,32,32,0.0030439121664737603,0.7632880330800844,-0.016676287631307657,0.002323381730416295,-7.177592649968743,0.002431406174547664,0.012589745374824062,-1.5177188447405234,0.12129393530323483,False,True,0.46758208964551773,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK HEME METABOLISM,142,142,0.012986358885505388,0.7632880330800844,0.0018054289846369965,0.009912332330589484,0.18213967454112065,0.010173329916870649,0.022851034168546534,-0.36619353288402623,0.7105644717764111,False,True,0.8800572471376431,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK HYPOXIA,142,142,0.019686198294824857,0.7632880330800844,0.10705323601524042,0.015026239575281377,7.12441961802248,0.016278760714630896,0.03169670596047623,2.863845707304711,0.005649717514124294,False,True,0.1258346173600411,4.999750012499375e-05
