analysis,label,model,entrez,gene,coefficient,contrib_diff,cohens_d,wilcox_p,n_test,n_control,p_adj
temporal_bytimepoint,Fibroblast_10_days,yugene,57444,Isg20,-0.004251917043861517,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_10_days,yugene,15945,Cxcl10,-0.03882798623871795,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_10_days,yugene,12977,Csf1,0.015272205474246101,-0.2287034193849887,-1.3113056130922096,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Fibroblast_10_days,yugene,67138,Herc6,-0.017075855529489474,0.06065051781144268,0.35939903344569885,0.6991341991341992,6,6,0.9831574675324676
temporal_bytimepoint,Fibroblast_10_days,yugene,12010,B2m,0.0015926928798106065,-0.00025227766529929116,-0.5015920131621103,0.30952380952380953,6,6,0.509581881533101
temporal_bytimepoint,Fibroblast_10_days,yugene,24110,Usp18,0.013773315454481797,-0.021000693477045786,-0.49723873160126403,0.8181818181818182,6,6,1.0
temporal_bytimepoint,Fibroblast_10_days,yugene,100038882,Isg15,-0.03746958491374598,0.040272934241408,0.0571005073371867,0.9372294372294373,6,6,1.0
temporal_bytimepoint,Fibroblast_10_days,yugene,16391,Irf9,0.007172617231462227,0.014485626380871962,0.4157470131271551,0.5887445887445888,6,6,0.8734123019837307
temporal_bytimepoint,Fibroblast_10_days,yugene,211329,Ncoa7,-0.03445359256432061,-0.5364602349733051,-3.791491786652655,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Fibroblast_10_days,yugene,54123,Irf7,0.00022847891263870355,0.0007141586639778459,0.8555786808792468,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Fibroblast_10_days,yugene,19124,Procr,-0.01246519275757252,0.029208185979831824,0.8534057052203569,0.24025974025974026,6,6,0.4054383116883117
temporal_bytimepoint,Fibroblast_10_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_10_days,yugene,231712,Trafd1,-0.01966956946076568,0.09953432599972895,1.293807938030784,0.06493506493506493,6,6,0.1437087502661273
temporal_bytimepoint,Fibroblast_10_days,yugene,66355,Gmpr,0.010833944148369226,-0.048354923721950306,-2.65464928390907,0.004329004329004329,6,6,0.012987012987012986
temporal_bytimepoint,Fibroblast_20_days,yugene,16149,Cd74,0.08206591958491673,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_20_days,yugene,57444,Isg20,-0.004251917043861517,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_20_days,yugene,15945,Cxcl10,-0.03882798623871795,-0.10762243841640062,-1.5785257556166998,0.004771821713797114,6,6,0.014004259377448054
temporal_bytimepoint,Fibroblast_20_days,yugene,12977,Csf1,0.015272205474246101,-0.2787646012377662,-2.6248848298077503,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Fibroblast_20_days,yugene,67138,Herc6,-0.017075855529489474,-0.3387420142393666,-2.121672155442606,0.004329004329004329,6,6,0.012987012987012986
temporal_bytimepoint,Fibroblast_20_days,yugene,12010,B2m,0.0015926928798106065,-0.0005041082082640416,-1.30771440599888,0.09307359307359307,6,6,0.19037780401416765
temporal_bytimepoint,Fibroblast_20_days,yugene,24110,Usp18,0.013773315454481797,0.10182365891130456,1.7466115559040458,0.015151515151515152,6,6,0.0371900826446281
temporal_bytimepoint,Fibroblast_20_days,yugene,100038882,Isg15,-0.03746958491374598,-1.0062638030612119,-1.5747025851376506,0.025974025974025976,6,6,0.06151742993848257
temporal_bytimepoint,Fibroblast_20_days,yugene,16391,Irf9,0.007172617231462227,0.08077396474693171,2.532921588870359,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Fibroblast_20_days,yugene,211329,Ncoa7,-0.03445359256432061,-0.49830064313107136,-3.7884676685881082,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Fibroblast_20_days,yugene,54123,Irf7,0.00022847891263870355,0.0022696862634387213,2.967102675263111,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Fibroblast_20_days,yugene,19124,Procr,-0.01246519275757252,-0.07793438395889618,-2.3770309215282204,0.008658008658008658,6,6,0.022477522477522476
temporal_bytimepoint,Fibroblast_20_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Fibroblast_20_days,yugene,231712,Trafd1,-0.01966956946076568,0.12375176188248499,2.548674325252161,0.004329004329004329,6,6,0.012987012987012986
temporal_bytimepoint,Fibroblast_20_days,yugene,66355,Gmpr,0.010833944148369226,-0.06661324577527168,-3.560450816788492,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_4_days,yugene,16149,Cd74,0.08206591958491673,0.5578701487411326,0.28544311557960794,0.30952380952380953,6,6,0.509581881533101
temporal_bytimepoint,Keratinocyte_4_days,yugene,57444,Isg20,-0.004251917043861517,-0.017288717046586542,-0.81946419091189,0.3939393939393939,6,6,0.6183932346723044
temporal_bytimepoint,Keratinocyte_4_days,yugene,15945,Cxcl10,-0.03882798623871795,-0.0047499852643905355,-0.04298367985261953,0.6991341991341992,6,6,0.9831574675324676
temporal_bytimepoint,Keratinocyte_4_days,yugene,12977,Csf1,0.015272205474246101,0.12525795590490557,0.49760298083377635,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Keratinocyte_4_days,yugene,67138,Herc6,-0.017075855529489474,-0.22950768765255145,-1.0244824347926336,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Keratinocyte_4_days,yugene,12010,B2m,0.0015926928798106065,0.002029953781389614,0.5867987985176242,0.9372294372294373,6,6,1.0
temporal_bytimepoint,Keratinocyte_4_days,yugene,24110,Usp18,0.013773315454481797,0.06841336551111919,0.834890093703628,0.06493506493506493,6,6,0.1437087502661273
temporal_bytimepoint,Keratinocyte_4_days,yugene,100038882,Isg15,-0.03746958491374598,-0.6297326989138076,-1.1808116054646853,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Keratinocyte_4_days,yugene,16391,Irf9,0.007172617231462227,0.010105505630197418,0.3052011480097795,0.9372294372294373,6,6,1.0
temporal_bytimepoint,Keratinocyte_4_days,yugene,211329,Ncoa7,-0.03445359256432061,0.36413771645479615,2.1334233223569337,0.008658008658008658,6,6,0.022477522477522476
temporal_bytimepoint,Keratinocyte_4_days,yugene,54123,Irf7,0.00022847891263870355,-0.0014853412876331472,-0.6852057855182213,0.5887445887445888,6,6,0.8734123019837307
temporal_bytimepoint,Keratinocyte_4_days,yugene,19124,Procr,-0.01246519275757252,0.036316682734976825,0.29523218307880994,0.6991341991341992,6,6,0.9831574675324676
temporal_bytimepoint,Keratinocyte_4_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_4_days,yugene,231712,Trafd1,-0.01966956946076568,-0.015502484427366884,-0.10212511770183554,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_4_days,yugene,66355,Gmpr,0.010833944148369226,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_10_days,yugene,16149,Cd74,0.08206591958491673,0.12558583181491112,0.06643486704622976,0.8181818181818182,6,6,1.0
temporal_bytimepoint,Keratinocyte_10_days,yugene,57444,Isg20,-0.004251917043861517,-0.11609689780723151,-7.7251323892644495,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_10_days,yugene,15945,Cxcl10,-0.03882798623871795,-0.11760511523857545,-0.8273113948044505,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Keratinocyte_10_days,yugene,12977,Csf1,0.015272205474246101,0.1484518919837316,0.6247391055882502,0.24025974025974026,6,6,0.4054383116883117
temporal_bytimepoint,Keratinocyte_10_days,yugene,67138,Herc6,-0.017075855529489474,0.21355085645276842,0.8459807539973843,0.24025974025974026,6,6,0.4054383116883117
temporal_bytimepoint,Keratinocyte_10_days,yugene,12010,B2m,0.0015926928798106065,0.0016631417373288474,0.5038830673946563,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_10_days,yugene,24110,Usp18,0.013773315454481797,-0.02584157676254795,-0.3454697663296909,0.8181818181818182,6,6,1.0
temporal_bytimepoint,Keratinocyte_10_days,yugene,100038882,Isg15,-0.03746958491374598,0.2994366761941926,0.5130711243852476,0.48484848484848486,6,6,0.743801652892562
temporal_bytimepoint,Keratinocyte_10_days,yugene,16391,Irf9,0.007172617231462227,0.022449126892814215,1.1834280224506628,0.06493506493506493,6,6,0.1437087502661273
temporal_bytimepoint,Keratinocyte_10_days,yugene,211329,Ncoa7,-0.03445359256432061,0.7347246934075489,6.587212393357346,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_10_days,yugene,54123,Irf7,0.00022847891263870355,-0.004484434475019871,-4.428856695473206,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_10_days,yugene,19124,Procr,-0.01246519275757252,-0.020004689353011383,-0.16611713505036962,0.8181818181818182,6,6,1.0
temporal_bytimepoint,Keratinocyte_10_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_10_days,yugene,231712,Trafd1,-0.01966956946076568,-0.013923546346703194,-0.09934500790574288,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_10_days,yugene,66355,Gmpr,0.010833944148369226,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,yugene,16149,Cd74,0.08206591958491673,-0.7777508990165098,-0.4821841443164354,0.9372294372294373,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,yugene,57444,Isg20,-0.004251917043861517,-0.10284038957046278,-6.428465062461784,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_20_days,yugene,15945,Cxcl10,-0.03882798623871795,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,yugene,12977,Csf1,0.015272205474246101,0.1485051377836511,0.6391528482118038,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Keratinocyte_20_days,yugene,67138,Herc6,-0.017075855529489474,0.9087575535952642,3.722570773241646,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_20_days,yugene,12010,B2m,0.0015926928798106065,2.6219736572396813e-05,0.00810085975415956,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,yugene,24110,Usp18,0.013773315454481797,-0.15555264142133318,-2.3838267501187462,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_20_days,yugene,100038882,Isg15,-0.03746958491374598,1.9533257085928133,2.742022313848159,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_20_days,yugene,16391,Irf9,0.007172617231462227,-0.11010262250740291,-1.7311787052979322,0.015151515151515152,6,6,0.0371900826446281
temporal_bytimepoint,Keratinocyte_20_days,yugene,211329,Ncoa7,-0.03445359256432061,0.6407814483409735,4.2084833816200735,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_20_days,yugene,54123,Irf7,0.00022847891263870355,-0.006750856269939391,-4.194994228551999,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Keratinocyte_20_days,yugene,19124,Procr,-0.01246519275757252,-0.021732146016871564,-0.20620521862481864,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Keratinocyte_20_days,yugene,231712,Trafd1,-0.01966956946076568,-0.0843345454760371,-0.5481460459292078,0.6991341991341992,6,6,0.9831574675324676
temporal_bytimepoint,Keratinocyte_20_days,yugene,66355,Gmpr,0.010833944148369226,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_4_days,yugene,16149,Cd74,0.08206591958491673,0.0756735897834741,0.7525204722919956,0.3939393939393939,6,6,0.6183932346723044
temporal_bytimepoint,Melanocyte_4_days,yugene,57444,Isg20,-0.004251917043861517,-0.011089857912659437,-1.3854868643326501,0.06493506493506493,6,6,0.1437087502661273
temporal_bytimepoint,Melanocyte_4_days,yugene,15945,Cxcl10,-0.03882798623871795,-0.13409802416031216,-4.3593352074681455,0.00277843011009903,6,6,0.009870738549036027
temporal_bytimepoint,Melanocyte_4_days,yugene,12977,Csf1,0.015272205474246101,0.6194338862784453,12.40699482292658,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,67138,Herc6,-0.017075855529489474,-1.4085924363158593,-22.701685130132223,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,12010,B2m,0.0015926928798106065,0.0011842920156716942,5.431134536701795,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,24110,Usp18,0.013773315454481797,1.0475464755854496,31.626680896778254,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,100038882,Isg15,-0.03746958491374598,-4.155005020079537,-85.17359399948036,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,16391,Irf9,0.007172617231462227,0.3533640644774772,17.077023670100242,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,211329,Ncoa7,-0.03445359256432061,0.39677899702791003,2.8657701391386317,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,54123,Irf7,0.00022847891263870355,0.014188666518860632,23.70310036259171,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_4_days,yugene,19124,Procr,-0.01246519275757252,-0.014998602621900281,-0.899960867624774,0.24025974025974026,6,6,0.4054383116883117
temporal_bytimepoint,Melanocyte_4_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_4_days,yugene,231712,Trafd1,-0.01966956946076568,0.08974614047263166,1.8478578415356701,0.025974025974025976,6,6,0.06151742993848257
temporal_bytimepoint,Melanocyte_4_days,yugene,66355,Gmpr,0.010833944148369226,-0.012191179624120634,-1.3159608093115316,0.09307359307359307,6,6,0.19037780401416765
temporal_bytimepoint,Melanocyte_10_days,yugene,16149,Cd74,0.08206591958491673,-0.3607926447127099,-1.946761779632799,0.004329004329004329,6,6,0.012987012987012986
temporal_bytimepoint,Melanocyte_10_days,yugene,57444,Isg20,-0.004251917043861517,0.0011944143487783642,0.1285583138445312,0.8181818181818182,6,6,1.0
temporal_bytimepoint,Melanocyte_10_days,yugene,15945,Cxcl10,-0.03882798623871795,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_10_days,yugene,12977,Csf1,0.015272205474246101,0.38711862346179,6.8076214968796895,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_10_days,yugene,67138,Herc6,-0.017075855529489474,-1.1919050411327914,-11.124357388077788,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_10_days,yugene,12010,B2m,0.0015926928798106065,0.0009508064267987525,4.1673194994695795,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_10_days,yugene,24110,Usp18,0.013773315454481797,0.6861923157620159,5.758544846340318,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_10_days,yugene,100038882,Isg15,-0.03746958491374598,-3.391570753042082,-10.528682474810138,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_10_days,yugene,16391,Irf9,0.007172617231462227,0.3556266239693515,14.711307775602114,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_10_days,yugene,211329,Ncoa7,-0.03445359256432061,0.2508264165673118,1.8424466558315729,0.008658008658008658,6,6,0.022477522477522476
temporal_bytimepoint,Melanocyte_10_days,yugene,54123,Irf7,0.00022847891263870355,0.013047540994694025,7.945755422087006,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_10_days,yugene,19124,Procr,-0.01246519275757252,-0.05969867667572936,-2.007186847034883,0.004329004329004329,6,6,0.012987012987012986
temporal_bytimepoint,Melanocyte_10_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_10_days,yugene,231712,Trafd1,-0.01966956946076568,0.1328332987458546,2.231971582759852,0.008658008658008658,6,6,0.022477522477522476
temporal_bytimepoint,Melanocyte_10_days,yugene,66355,Gmpr,0.010833944148369226,-0.03326057589179686,-1.8777199905294866,0.004329004329004329,6,6,0.012987012987012986
temporal_bytimepoint,Melanocyte_20_days,yugene,16149,Cd74,0.08206591958491673,-0.350534842918431,-2.0133484071530607,0.008658008658008658,6,6,0.022477522477522476
temporal_bytimepoint,Melanocyte_20_days,yugene,57444,Isg20,-0.004251917043861517,0.009729057951199388,1.1522212738759539,0.09307359307359307,6,6,0.19037780401416765
temporal_bytimepoint,Melanocyte_20_days,yugene,15945,Cxcl10,-0.03882798623871795,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_20_days,yugene,12977,Csf1,0.015272205474246101,0.4521635940884171,8.614162063493822,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_20_days,yugene,67138,Herc6,-0.017075855529489474,-1.3253352175461597,-11.559259236862289,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_20_days,yugene,12010,B2m,0.0015926928798106065,0.0009343328331362511,3.7120997722341236,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_20_days,yugene,24110,Usp18,0.013773315454481797,0.8136895652809959,4.958308938174836,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_20_days,yugene,100038882,Isg15,-0.03746958491374598,-3.7914273763950543,-14.772566563219474,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_20_days,yugene,16391,Irf9,0.007172617231462227,0.35101753813448044,12.194872020400185,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_20_days,yugene,211329,Ncoa7,-0.03445359256432061,0.15123126763344907,0.9718208893348306,0.17965367965367965,6,6,0.3233766233766234
temporal_bytimepoint,Melanocyte_20_days,yugene,54123,Irf7,0.00022847891263870355,0.012730529603661707,9.923565108076758,0.0021645021645021645,6,6,0.007897507897507898
temporal_bytimepoint,Melanocyte_20_days,yugene,19124,Procr,-0.01246519275757252,-0.023304610513615556,-1.2329628810316542,0.09307359307359307,6,6,0.19037780401416765
temporal_bytimepoint,Melanocyte_20_days,yugene,20343,Sell,-0.021102350008721366,0.0,,1.0,6,6,1.0
temporal_bytimepoint,Melanocyte_20_days,yugene,231712,Trafd1,-0.01966956946076568,0.05571308468719157,0.7399903776577819,0.48484848484848486,6,6,0.743801652892562
temporal_bytimepoint,Melanocyte_20_days,yugene,66355,Gmpr,0.010833944148369226,0.015568402429896995,0.6094220002341578,0.6991341991341992,6,6,0.9831574675324676
