"label","pathway","cohens_d","wilcox_p","n_test","n_control","model","p_adj"
"SIPS","HALLMARK_MTORC1_SIGNALING",0.0184741228599446,0.838964719749681,39,91,"yugene",0.876203362662853
"SIPS","HALLMARK_MYC_TARGETS_V1",-1.78259533740597,1.28903863335429e-13,39,91,"yugene",5.15615453341717e-12
"SIPS","HALLMARK_MYC_TARGETS_V2",-0.717812529891005,0.000115229348135521,39,91,"yugene",0.000351845337818385
"SIPS","HALLMARK_MYOGENESIS",0.875812842510131,7.89689535225513e-05,39,91,"yugene",0.00024486497216295
"SIPS","HALLMARK_NOTCH_SIGNALING",-0.24722314866684,0.0504684146735017,39,91,"yugene",0.0785500617486408
"SIPS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.144778106471479,0.464422240403461,39,91,"yugene",0.540025860934258
"SIPS","HALLMARK_P53_PATHWAY",2.06355756948634,0,39,91,"yugene",0
"SIPS","HALLMARK_PANCREAS_BETA_CELLS",-0.0595612227368247,0.572801988382269,39,91,"yugene",0.641794944966128
"SIPS","HALLMARK_PEROXISOME",0.748615041548302,0.000259354011657331,39,91,"yugene",0.000735756061439237
"SIPS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.301892539072144,0.0112401320119824,39,91,"yugene",0.0209118735106649
"SIPS","HALLMARK_PROTEIN_SECRETION",1.18060148304785,1.15494880326139e-09,39,91,"yugene",1.92491467210232e-08
"SIPS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-0.461511742809586,0.00366062705231279,39,91,"yugene",0.00762630635898498
"SIPS","HALLMARK_SPERMATOGENESIS",0.658343601891395,2.11553425091271e-05,39,91,"yugene",7.35838000317464e-05
"SIPS","HALLMARK_TGF_BETA_SIGNALING",0.0521742748731781,0.63658305375409,39,91,"yugene",0.705355184215059
"SIPS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.544333374545533,0.00366062705231274,39,91,"yugene",0.00762630635898498
"SIPS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-0.464114463418737,6.51787925335955e-05,39,91,"yugene",0.000204959732472837
"SIPS","HALLMARK_UV_RESPONSE_DN",0.483935791384531,0.00741969096847361,39,91,"yugene",0.0144774457921436
"SIPS","HALLMARK_UV_RESPONSE_UP",0.985956472546748,1.83732432468275e-06,39,91,"yugene",1.41332640360212e-05
"SIPS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.319381788575939,0.21889626983024,39,91,"yugene",0.288021407671369
"SIPS","HALLMARK_XENOBIOTIC_METABOLISM",1.14743436669383,1.4259366567515e-06,39,91,"yugene",1.18828054729292e-05
"OIS","HALLMARK_ADIPOGENESIS",1.1063608959719,1.30305644052697e-08,48,91,"yugene",1.68136314906706e-07
"OIS","HALLMARK_ALLOGRAFT_REJECTION",1.54930382734723,5.38635802627141e-12,48,91,"yugene",1.26737835912268e-10
"OIS","HALLMARK_ANDROGEN_RESPONSE",-0.473766306515789,0.0102560123756684,48,91,"yugene",0.0191701165900344
"OIS","HALLMARK_ANGIOGENESIS",0.501655528642911,0.15697325234078,48,91,"yugene",0.21212601667673
"OIS","HALLMARK_APICAL_JUNCTION",2.4392610912502,0,48,91,"yugene",0
"OIS","HALLMARK_APICAL_SURFACE",0.35008614835927,0.00222236467847337,48,91,"yugene",0.00502229305869687
"OIS","HALLMARK_APOPTOSIS",1.12022812389903,8.81359918381008e-09,48,91,"yugene",1.17514656728543e-07
"OIS","HALLMARK_BILE_ACID_METABOLISM",0.919425730902773,8.24945036836944e-06,48,91,"yugene",4.78229006861996e-05
"OIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-0.51407213094492,0.00424384856859331,48,91,"yugene",0.008750203234213
"OIS","HALLMARK_COAGULATION",1.06375561323059,3.00588695267834e-07,48,91,"yugene",3.16409152913509e-06
"OIS","HALLMARK_COMPLEMENT",1.62897218062583,4.41771064174645e-11,48,91,"yugene",8.83542128349291e-10
"OIS","HALLMARK_DNA_REPAIR",0.503088579682475,0.00108698935542884,48,91,"yugene",0.00260356731839242
"OIS","HALLMARK_E2F_TARGETS",0.70781060607584,3.95660108254425e-06,48,91,"yugene",2.68244141189441e-05
"OIS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.85614696573429,1.11022302462516e-15,48,91,"yugene",7.40148683083438e-14
"OIS","HALLMARK_ESTROGEN_RESPONSE_EARLY",-0.244642047785118,0.305126633883527,48,91,"yugene",0.38022010452776
"OIS","HALLMARK_ESTROGEN_RESPONSE_LATE",0.753861863474845,3.97977675496985e-05,48,91,"yugene",0.000128379895321608
"OIS","HALLMARK_FATTY_ACID_METABOLISM",0.598128390017164,1.32025953571979e-05,48,91,"yugene",5.25992304206597e-05
"OIS","HALLMARK_G2M_CHECKPOINT",0.829432205810131,1.13794070921713e-06,48,91,"yugene",9.68460178057135e-06
"OIS","HALLMARK_GLYCOLYSIS",-1.09385391750992,4.08842803235238e-09,48,91,"yugene",6.28988928054212e-08
"OIS","HALLMARK_HEDGEHOG_SIGNALING",1.08887656235665,1.86233028998117e-10,48,91,"yugene",3.54729579044033e-09
"OIS","HALLMARK_HEME_METABOLISM",1.56373726608221,2.34516184249856e-10,48,91,"yugene",4.26393062272465e-09
"OIS","HALLMARK_HYPOXIA",0.638973086212025,0.000288067044271978,48,91,"yugene",0.000783855902780892
"OIS","HALLMARK_IL2_STAT5_SIGNALING",-0.307893908927726,0.701587245004798,48,91,"yugene",0.764672746599235
"OIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",-1.62217001153703,1.09736596808606e-11,48,91,"yugene",2.43859104019123e-10
"OIS","HALLMARK_INFLAMMATORY_RESPONSE",0.679298445234759,8.60018676756003e-05,48,91,"yugene",0.000264621131309539
"OIS","HALLMARK_INTERFERON_ALPHA_RESPONSE",-1.48418748830256,1.11441730377974e-13,48,91,"yugene",4.95296579457661e-12
"OIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",2.70740439654435,0,48,91,"yugene",0
"OIS","HALLMARK_KRAS_SIGNALING_DN",0.00697317269099275,0.381634925166974,48,91,"yugene",0.455683492736685
"OIS","HALLMARK_KRAS_SIGNALING_UP",1.51437521792454,1.14330767075899e-12,48,91,"yugene",3.0488204553573e-11
"OIS","HALLMARK_MITOTIC_SPINDLE",1.32433364863998,3.50019568884363e-10,48,91,"yugene",6.08729685016284e-09
"OIS","HALLMARK_MTORC1_SIGNALING",0.0931077464387473,0.33530464009979,48,91,"yugene",0.412682633968973
"OIS","HALLMARK_MYC_TARGETS_V1",-2.6020292253076,6.71265251598289e-19,48,91,"yugene",5.37012201278631e-17
"OIS","HALLMARK_MYC_TARGETS_V2",-1.30332479466855,3.16245374079123e-12,48,91,"yugene",7.90613435197809e-11
"OIS","HALLMARK_MYOGENESIS",1.47841605085185,3.80460107862746e-11,48,91,"yugene",8.00968648132096e-10
"OIS","HALLMARK_NOTCH_SIGNALING",-1.74215449364656,2.91826762554796e-13,48,91,"yugene",9.72755875182652e-12
"OIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.768315330491782,3.54600149399253e-05,48,91,"yugene",0.000115317121755855
"OIS","HALLMARK_P53_PATHWAY",1.03854866670667,8.28448420975292e-13,48,91,"yugene",2.54907206453936e-11
"OIS","HALLMARK_PANCREAS_BETA_CELLS",0.514942156363457,0.000137928798150444,48,91,"yugene",0.000417966055001345
"OIS","HALLMARK_PEROXISOME",1.12007179381858,2.58672661068715e-09,48,91,"yugene",4.13876257709944e-08
"OIS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",-0.0717307716472027,0.788696530006346,48,91,"yugene",0.832397393146539
"OIS","HALLMARK_PROTEIN_SECRETION",0.123873368816156,0.40620543246706,48,91,"yugene",0.482142946548439
"OIS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.224056822151569,0.0445456483148223,48,91,"yugene",0.0718478198626167
"OIS","HALLMARK_SPERMATOGENESIS",0.957803207127671,8.21746732881934e-08,48,91,"yugene",9.39139123293639e-07
"OIS","HALLMARK_TGF_BETA_SIGNALING",-0.155312035368235,0.681983768212026,48,91,"yugene",0.749432712320908
"OIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.794032459219756,6.16578800527456e-06,48,91,"yugene",3.79433108016896e-05
"OIS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-0.257646322906848,0.00268919998526708,48,91,"yugene",0.00587803275468213
"OIS","HALLMARK_UV_RESPONSE_DN",-0.702163687411659,0.000493892567571048,48,91,"yugene",0.00127456146469948
"OIS","HALLMARK_UV_RESPONSE_UP",0.994209281246932,3.00588695267834e-07,48,91,"yugene",3.16409152913509e-06
"OIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-1.24450780794675,8.81359925464076e-09,48,91,"yugene",1.17514656728543e-07
"OIS","HALLMARK_XENOBIOTIC_METABOLISM",3.59273567032301,0,48,91,"yugene",0
"Fibroblast","HALLMARK_ADIPOGENESIS",1.53182480349794,0.014799845463461,18,6,"scaled",0.0256274380319671
"Fibroblast","HALLMARK_ALLOGRAFT_REJECTION",3.33824198438423,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_ANDROGEN_RESPONSE",-9.05788771676943,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_ANGIOGENESIS",0.925876025738979,0.136527088472169,18,6,"scaled",0.188313225478853
"Fibroblast","HALLMARK_APICAL_JUNCTION",4.31998712997692,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_APICAL_SURFACE",-1.63289436257903,0.00337305714880086,18,6,"scaled",0.00681425686626436
"Fibroblast","HALLMARK_APOPTOSIS",2.9036884228049,5.94371303753455e-05,18,6,"scaled",0.000178758286843144
"Fibroblast","HALLMARK_BILE_ACID_METABOLISM",1.23501464240385,0.00185741032422955,18,6,"scaled",0.00408222049281219
"Fibroblast","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-1.03787909538416,0.0272965021248774,18,6,"scaled",0.0442048617406922
"Fibroblast","HALLMARK_COAGULATION",2.71861954290192,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_COMPLEMENT",2.02883131415853,0.000178311391126036,18,6,"scaled",0.000481922678719017
"Fibroblast","HALLMARK_DNA_REPAIR",2.41221521609949,0.000445778477815091,18,6,"scaled",0.00112855310839264
"Fibroblast","HALLMARK_E2F_TARGETS",5.27562170205878,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",-2.60622777321752,2.97185651876727e-05,18,6,"scaled",9.50994086005528e-05
"Fibroblast","HALLMARK_ESTROGEN_RESPONSE_EARLY",-1.74437480932468,0.014799845463461,18,6,"scaled",0.0256274380319671
"Fibroblast","HALLMARK_ESTROGEN_RESPONSE_LATE",-3.34354023712713,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_FATTY_ACID_METABOLISM",0.819112604051801,0.176513417932182,18,6,"scaled",0.235351223909576
"Fibroblast","HALLMARK_G2M_CHECKPOINT",5.67862477572814,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_GLYCOLYSIS",-0.130979923003026,0.820410710570894,18,6,"scaled",0.868159482085602
"Fibroblast","HALLMARK_HEDGEHOG_SIGNALING",-4.12428774189264,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_HEME_METABOLISM",6.19883458394859,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_HYPOXIA",2.08139397257763,0.00739992273173051,18,6,"scaled",0.0135778398747349
"Fibroblast","HALLMARK_IL2_STAT5_SIGNALING",-0.127734961944655,0.922538559838331,18,6,"scaled",0.934216263127424
"Fibroblast","HALLMARK_IL6_JAK_STAT3_SIGNALING",-2.44573702893232,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_INFLAMMATORY_RESPONSE",8.52879426708367,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_INTERFERON_ALPHA_RESPONSE",-1.0698853460072,0.103554340396446,18,6,"scaled",0.14846500415261
"Fibroblast","HALLMARK_INTERFERON_GAMMA_RESPONSE",5.3507035840866,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_KRAS_SIGNALING_DN",-0.19413297665712,0.820410710570894,18,6,"scaled",0.868159482085602
"Fibroblast","HALLMARK_KRAS_SIGNALING_UP",3.00901035273219,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_MITOTIC_SPINDLE",9.67437794469696,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_MTORC1_SIGNALING",2.47096483054836,0.000178311391126036,18,6,"scaled",0.000481922678719017
"Fibroblast","HALLMARK_MYC_TARGETS_V1",-3.01462321015535,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_MYC_TARGETS_V2",-1.76783061363644,2.97185651876727e-05,18,6,"scaled",9.50994086005528e-05
"Fibroblast","HALLMARK_MYOGENESIS",3.78043393690044,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_NOTCH_SIGNALING",-1.90195656608158,0.000104014978156855,18,6,"scaled",0.000295077952218027
"Fibroblast","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-1.96342870276456,0.000282326369282891,18,6,"scaled",0.000752870318087709
"Fibroblast","HALLMARK_P53_PATHWAY",4.37831852817198,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_PANCREAS_BETA_CELLS",0.435094640224511,0.199352135278909,18,6,"scaled",0.262305441156459
"Fibroblast","HALLMARK_PEROXISOME",1.33087389593746,0.014799845463461,18,6,"scaled",0.0256274380319671
"Fibroblast","HALLMARK_PI3K_AKT_MTOR_SIGNALING",3.62179540177978,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_PROTEIN_SECRETION",4.82659810909758,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-1.71058923133157,0.00251121875835835,18,6,"scaled",0.00525909687614313
"Fibroblast","HALLMARK_SPERMATOGENESIS",1.04248707915717,0.0558560432702309,18,6,"scaled",0.0843110087097825
"Fibroblast","HALLMARK_TGF_BETA_SIGNALING",-1.40795214600943,0.00185741032422955,18,6,"scaled",0.00408222049281219
"Fibroblast","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.19034710211301,0.0224375167166929,18,6,"scaled",0.0369341838957908
"Fibroblast","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",7.41404213639427,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_UV_RESPONSE_DN",-2.319639072449,0.000950994086005528,18,6,"scaled",0.00226427163334649
"Fibroblast","HALLMARK_UV_RESPONSE_UP",2.9493421890567,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Fibroblast","HALLMARK_WNT_BETA_CATENIN_SIGNALING",2.96075443416172,5.94371303753455e-05,18,6,"scaled",0.000178758286843144
"Fibroblast","HALLMARK_XENOBIOTIC_METABOLISM",0.457933954271769,0.626081012808702,18,6,"scaled",0.703461812144609
"Fibroblast","HALLMARK_ADIPOGENESIS",3.86741904577322,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_ALLOGRAFT_REJECTION",3.07227597343438,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_ANDROGEN_RESPONSE",-3.29003201678549,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_ANGIOGENESIS",2.26359937319954,0.000282326369282891,18,6,"yugene",0.000773496902144907
"Fibroblast","HALLMARK_APICAL_JUNCTION",4.69159035976209,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_APICAL_SURFACE",2.47024561029282,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_APOPTOSIS",2.65100161054132,2.97185651876727e-05,18,6,"yugene",9.74379186481073e-05
"Fibroblast","HALLMARK_BILE_ACID_METABOLISM",4.05989029560565,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.571725563948886,0.378124164165354,18,6,"yugene",0.45284331037767
"Fibroblast","HALLMARK_COAGULATION",1.98342352535408,0.0006538084341288,18,6,"yugene",0.00164480109214793
"Fibroblast","HALLMARK_COMPLEMENT",2.99949375374287,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_DNA_REPAIR",1.53816790822169,0.014799845463461,18,6,"yugene",0.0261944167494885
"Fibroblast","HALLMARK_E2F_TARGETS",4.96164562804434,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",5.09656320226537,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_ESTROGEN_RESPONSE_EARLY",1.19669453829979,0.014799845463461,18,6,"yugene",0.0261944167494885
"Fibroblast","HALLMARK_ESTROGEN_RESPONSE_LATE",0.168684305296344,0.721120984278879,18,6,"yugene",0.772009576559941
"Fibroblast","HALLMARK_FATTY_ACID_METABOLISM",4.79349159613049,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_G2M_CHECKPOINT",5.9241473667895,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_GLYCOLYSIS",1.0583266084333,0.0558560432702309,18,6,"yugene",0.0859323742618937
"Fibroblast","HALLMARK_HEDGEHOG_SIGNALING",-4.26173733984794,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_HEME_METABOLISM",6.62915495817613,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_HYPOXIA",0.585999565215854,0.224063122232459,18,6,"yugene",0.293853275058962
"Fibroblast","HALLMARK_IL2_STAT5_SIGNALING",1.8769938568627,0.000282326369282891,18,6,"yugene",0.000773496902144907
"Fibroblast","HALLMARK_IL6_JAK_STAT3_SIGNALING",-1.05229190914511,0.0471930815180243,18,6,"yugene",0.0743198134142115
"Fibroblast","HALLMARK_INFLAMMATORY_RESPONSE",1.85860718342904,0.00133733543344527,18,6,"yugene",0.00309210504842838
"Fibroblast","HALLMARK_INTERFERON_ALPHA_RESPONSE",-1.27421812081922,0.0769265059882909,18,6,"yugene",0.112712829286873
"Fibroblast","HALLMARK_INTERFERON_GAMMA_RESPONSE",3.31027873730047,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_KRAS_SIGNALING_DN",1.21616163864434,0.155636125887842,18,6,"yugene",0.211032035102159
"Fibroblast","HALLMARK_KRAS_SIGNALING_UP",0.707540659684865,0.626081012808702,18,6,"yugene",0.697043282778883
"Fibroblast","HALLMARK_MITOTIC_SPINDLE",5.39433577003881,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_MTORC1_SIGNALING",0.799392059544684,0.0395702695473863,18,6,"yugene",0.0646045217100184
"Fibroblast","HALLMARK_MYC_TARGETS_V1",-2.78587193560719,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_MYC_TARGETS_V2",3.40882922467334,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_MYOGENESIS",1.79180493881319,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_NOTCH_SIGNALING",-0.857899058891415,0.0657671847603198,18,6,"yugene",0.0974328663115848
"Fibroblast","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.611662339367567,0.155636125887842,18,6,"yugene",0.211032035102159
"Fibroblast","HALLMARK_P53_PATHWAY",5.27909389141399,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_PANCREAS_BETA_CELLS",1.48932164532559,0.00133733543344527,18,6,"yugene",0.00309210504842838
"Fibroblast","HALLMARK_PEROXISOME",1.56974349789784,0.00251121875835835,18,6,"yugene",0.00557489644287842
"Fibroblast","HALLMARK_PI3K_AKT_MTOR_SIGNALING",1.14265494351908,0.014799845463461,18,6,"yugene",0.0261944167494885
"Fibroblast","HALLMARK_PROTEIN_SECRETION",3.10769865195169,2.97185651876727e-05,18,6,"yugene",9.74379186481073e-05
"Fibroblast","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.873718839840129,0.0471930815180243,18,6,"yugene",0.0743198134142115
"Fibroblast","HALLMARK_SPERMATOGENESIS",1.98073936190843,0.000178311391126036,18,6,"yugene",0.000516844611959526
"Fibroblast","HALLMARK_TGF_BETA_SIGNALING",-2.78199962311825,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.80429729102841,0.000445778477815091,18,6,"yugene",0.00117310125740813
"Fibroblast","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",-3.25110912530227,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_UV_RESPONSE_DN",0.777470451419222,0.176513417932182,18,6,"yugene",0.235351223909576
"Fibroblast","HALLMARK_UV_RESPONSE_UP",2.37849772965899,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Fibroblast","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.39168678550009,0.453683616155012,18,6,"yugene",0.529077103387769
"Fibroblast","HALLMARK_XENOBIOTIC_METABOLISM",2.42943351944519,1.48592825938364e-05,18,6,"yugene",5.25992304206597e-05
"Keratinocyte","HALLMARK_ADIPOGENESIS",3.45091895938096,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Keratinocyte","HALLMARK_ALLOGRAFT_REJECTION",0.777728926534828,0.224063122232459,18,6,"scaled",0.289113706106398
"Keratinocyte","HALLMARK_ANDROGEN_RESPONSE",0.577905525252546,0.343234568635026,18,6,"scaled",0.425058289331302
"Keratinocyte","HALLMARK_ANGIOGENESIS",1.05358198878011,0.0330024666409106,18,6,"scaled",0.0528039466254569
"Keratinocyte","HALLMARK_APICAL_JUNCTION",1.92409526590207,0.00185741032422955,18,6,"scaled",0.00408222049281219
"Keratinocyte","HALLMARK_APICAL_SURFACE",-1.85082641741743,0.00251121875835835,18,6,"scaled",0.00525909687614313
"Keratinocyte","HALLMARK_APOPTOSIS",0.180038813221168,0.871170019911439,18,6,"scaled",0.902766860011853
"Keratinocyte","HALLMARK_BILE_ACID_METABOLISM",1.11515089760144,0.0395702695473863,18,6,"scaled",0.0625616909840099
"Keratinocyte","HALLMARK_CHOLESTEROL_HOMEOSTASIS",2.57655288151848,0.000104014978156855,18,6,"scaled",0.000295077952218027
"Keratinocyte","HALLMARK_COAGULATION",0.937360309504142,0.224063122232459,18,6,"scaled",0.289113706106398
"Keratinocyte","HALLMARK_COMPLEMENT",1.90765733170172,0.00739992273173051,18,6,"scaled",0.0135778398747349
"Keratinocyte","HALLMARK_DNA_REPAIR",-0.300875774885827,0.580522452375999,18,6,"scaled",0.65781581005779
"Keratinocyte","HALLMARK_E2F_TARGETS",4.18487811640971,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Keratinocyte","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.07890177562901,0.0471930815180243,18,6,"scaled",0.0728850679815047
"Keratinocyte","HALLMARK_ESTROGEN_RESPONSE_EARLY",-0.989179969055249,0.453683616155012,18,6,"scaled",0.538496873774495
"Keratinocyte","HALLMARK_ESTROGEN_RESPONSE_LATE",-1.24324448632291,0.00739992273173051,18,6,"scaled",0.0135778398747349
"Keratinocyte","HALLMARK_FATTY_ACID_METABOLISM",1.23173670562139,0.00739992273173051,18,6,"scaled",0.0135778398747349
"Keratinocyte","HALLMARK_G2M_CHECKPOINT",3.90577170943008,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Keratinocyte","HALLMARK_GLYCOLYSIS",0.189353928042653,0.922538559838331,18,6,"scaled",0.934216263127424
"Keratinocyte","HALLMARK_HEDGEHOG_SIGNALING",-1.06372864496881,0.014799845463461,18,6,"scaled",0.0256274380319671
"Keratinocyte","HALLMARK_HEME_METABOLISM",2.56777964690321,2.97185651876727e-05,18,6,"scaled",9.50994086005528e-05
"Keratinocyte","HALLMARK_HYPOXIA",0.396024730261482,0.494204879788404,18,6,"scaled",0.578017403261291
"Keratinocyte","HALLMARK_IL2_STAT5_SIGNALING",0.369759920503979,0.536583553746025,18,6,"scaled",0.613238347138314
"Keratinocyte","HALLMARK_IL6_JAK_STAT3_SIGNALING",-1.23368319619124,0.0895271776278641,18,6,"scaled",0.131175351835698
"Keratinocyte","HALLMARK_INFLAMMATORY_RESPONSE",1.71410574304305,0.00251121875835835,18,6,"scaled",0.00525909687614313
"Keratinocyte","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.179626316814568,0.922538559838331,18,6,"scaled",0.934216263127424
"Keratinocyte","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.903614743676294,0.103554340396446,18,6,"scaled",0.14846500415261
"Keratinocyte","HALLMARK_KRAS_SIGNALING_DN",-0.0865155590439803,0.580522452375999,18,6,"scaled",0.65781581005779
"Keratinocyte","HALLMARK_KRAS_SIGNALING_UP",1.15999188562535,0.250869268031739,18,6,"scaled",0.320599703554939
"Keratinocyte","HALLMARK_MITOTIC_SPINDLE",2.77347474076282,0.000104014978156855,18,6,"scaled",0.000295077952218027
"Keratinocyte","HALLMARK_MTORC1_SIGNALING",2.44971255626124,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Keratinocyte","HALLMARK_MYC_TARGETS_V1",-1.99492471033753,0.000950994086005528,18,6,"scaled",0.00226427163334649
"Keratinocyte","HALLMARK_MYC_TARGETS_V2",-0.356623950527738,0.536583553746025,18,6,"scaled",0.613238347138314
"Keratinocyte","HALLMARK_MYOGENESIS",2.30206449586686,0.0006538084341288,18,6,"scaled",0.0016044378751627
"Keratinocyte","HALLMARK_NOTCH_SIGNALING",-0.0117408275436611,0.820410710570894,18,6,"scaled",0.868159482085602
"Keratinocyte","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-2.11613079310934,0.000178311391126036,18,6,"scaled",0.000481922678719017
"Keratinocyte","HALLMARK_P53_PATHWAY",4.02739117711281,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Keratinocyte","HALLMARK_PANCREAS_BETA_CELLS",-0.0701387019882965,0.820410710570894,18,6,"scaled",0.868159482085602
"Keratinocyte","HALLMARK_PEROXISOME",1.41980781804224,0.00337305714880086,18,6,"scaled",0.00681425686626436
"Keratinocyte","HALLMARK_PI3K_AKT_MTOR_SIGNALING",2.33622656493328,1.48592825938364e-05,18,6,"scaled",5.03704494706318e-05
"Keratinocyte","HALLMARK_PROTEIN_SECRETION",1.05289755396948,0.0471930815180243,18,6,"scaled",0.0728850679815047
"Keratinocyte","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-0.436253270105569,0.279592261285625,18,6,"scaled",0.353914254791931
"Keratinocyte","HALLMARK_SPERMATOGENESIS",1.68359474222518,0.00251121875835835,18,6,"scaled",0.00525909687614313
