"analysis","label","model","pathway","n_studies","contrib_diff_within_study","contrib_diff_pooled","wilcox_p_pooled","p_adj_pooled","studies_positive","p_perm","p_perm_adj"
"meta_analysis","CICQ","yugene","HALLMARK SPERMATOGENESIS",6,-0.182973888447985,0.219374016078499,0.0921298545422256,0.135485080209155,1,0.0848915108489151,0.110092617681237
"meta_analysis","CICQ","yugene","HALLMARK TGF BETA SIGNALING",6,-0.230595197518773,-0.0465818372367516,0.563779063742984,0.655557050863934,3,0.225977402259774,0.269020716975921
"meta_analysis","CICQ","yugene","HALLMARK TNFA SIGNALING VIA NFKB",6,-2.89688339286383,-5.81305224872797,1.82090643720221e-05,5.98982380658622e-05,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","CICQ","yugene","HALLMARK UNFOLDED PROTEIN RESPONSE",6,0.105838463838266,-0.594731786988425,5.6568302037477e-06,2.24477389037607e-05,2,0.524647535246475,0.565352947463874
"meta_analysis","CICQ","yugene","HALLMARK UV RESPONSE DN",6,-1.17809763295237,1.46315871975159,0.0489607614184036,0.0765011897162556,2,0.0094990500949905,0.015521323684625
"meta_analysis","CICQ","yugene","HALLMARK UV RESPONSE UP",6,1.82967692725843,0.568735526045054,0.547866939167421,0.640031470989978,5,0.0008999100089991,0.00185931820041136
"meta_analysis","CICQ","yugene","HALLMARK WNT BETA CATENIN SIGNALING",6,-0.0875582207283431,-0.102650169855235,0.69841513551438,0.777239602152579,4,0.471152884711529,0.523503205235032
"meta_analysis","CICQ","yugene","HALLMARK XENOBIOTIC METABOLISM",6,1.11867931999046,1.46932727482708,0.000502839153974977,0.00123244890680141,5,0.0221977802219778,0.03363300033633
"meta_analysis","CICQ","yugene","Lysosomal Genes",6,2.66935067230259,2.07528704596921,2.25172372732008e-05,7.21706322858999e-05,6,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK ADIPOGENESIS",6,-0.137718985767744,0.409377339573772,0.858995595119595,0.902306297394533,4,0.665333466653335,0.695955509051605
"meta_analysis","SSCQ","yugene","HALLMARK ALLOGRAFT REJECTION",6,0.690089071881356,-0.17919191163431,0.479575215763769,0.570922875909248,5,0.0321967803219678,0.0469429801205926
"meta_analysis","SSCQ","yugene","HALLMARK ANDROGEN RESPONSE",6,-0.336708227280413,0.48874208109923,0.315242422642529,0.398033361922385,2,0.0948905109489051,0.121033814985848
"meta_analysis","SSCQ","yugene","HALLMARK ANGIOGENESIS",6,-0.425234915954397,-0.450952158326121,0.00463201911779952,0.0091181478696841,2,0.0058994100589941,0.0101017295530721
"meta_analysis","SSCQ","yugene","HALLMARK APICAL JUNCTION",6,2.33286801935657,1.86362519125741,6.55871143913078e-05,0.000197551549371409,6,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK APICAL SURFACE",6,0.0950327738930178,-0.0202519521949707,0.687361598259803,0.770584751412336,5,0.0002999700029997,0.0006817500068175
"meta_analysis","SSCQ","yugene","HALLMARK APOPTOSIS",6,0.61806192248118,0.170488092721537,0.830618359964177,0.883636553153379,4,0.0453954604539546,0.0627009122292191
"meta_analysis","SSCQ","yugene","HALLMARK BILE ACID METABOLISM",6,0.622976577449565,0.793530929207263,2.89465217129248e-07,1.97755720570943e-06,6,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK CHOLESTEROL HOMEOSTASIS",6,-0.708819759902266,-0.474084639972869,0.0391175010165765,0.0626883029111803,1,0.0002999700029997,0.0006817500068175
"meta_analysis","SSCQ","yugene","HALLMARK COAGULATION",6,0.99231866345852,0.561676802456401,0.265687102804784,0.34958829316419,4,0.0042995700429957,0.0076233511400633
"meta_analysis","SSCQ","yugene","HALLMARK COMPLEMENT",6,1.53326474841958,0.775980040147424,0.121593906330036,0.174703888405224,4,0.0001999800019998,0.000520781255207813
"meta_analysis","SSCQ","yugene","HALLMARK DNA REPAIR",6,-0.117470902711388,0.318739388344837,0.470609188973082,0.5656360444388,3,0.466453354664534,0.520595261902381
"meta_analysis","SSCQ","yugene","HALLMARK E2F TARGETS",6,0.0813170604530554,0.632180606613794,0.362813123259282,0.451260103556321,3,0.852314768523148,0.873273328404864
"meta_analysis","SSCQ","yugene","HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",6,1.21510123271788,1.64750555198065,0.00913969811573501,0.0169253668809908,5,0.0067993200679932,0.0114853379526912
"meta_analysis","SSCQ","yugene","HALLMARK ESTROGEN RESPONSE EARLY",6,0.314788050360042,0.218362302175697,0.655636992092466,0.744898159214248,4,0.492450754924508,0.544746410314721
"meta_analysis","SSCQ","yugene","HALLMARK ESTROGEN RESPONSE LATE",6,-0.398774441980028,-0.654367996133862,0.00518493863754381,0.0101268332764528,3,0.084991500849915,0.110092617681237
"meta_analysis","SSCQ","yugene","HALLMARK FATTY ACID METABOLISM",6,0.172164836650353,0.947779544563619,0.000336191143206932,0.000884713534755084,5,0.618738126187381,0.658232049135512
"meta_analysis","SSCQ","yugene","HALLMARK G2M CHECKPOINT",6,0.288562559057202,0.810566096393569,0.013825664846091,0.0241707427379214,3,0.366163383661634,0.423800212571335
"meta_analysis","SSCQ","yugene","HALLMARK GLYCOLYSIS",6,0.839292303705844,0.507195967572594,0.484092938443098,0.573569832278552,3,0.0033996600339966,0.00620375918612518
"meta_analysis","SSCQ","yugene","HALLMARK HEDGEHOG SIGNALING",6,-0.504118218215634,-0.695208896041181,0.136195623956603,0.193951876165852,2,0.0087991200879912,0.014665200146652
"meta_analysis","SSCQ","yugene","HALLMARK HEME METABOLISM",6,0.673881010599509,0.470675255001273,0.113108721956002,0.164402212145352,5,0.0016998300169983,0.00326890387884288
"meta_analysis","SSCQ","yugene","HALLMARK HYPOXIA",6,0.733059240306612,0.59541788894002,0.0863646448098669,0.127758350310454,4,0.001999800019998,0.003787500037875
"meta_analysis","SSCQ","yugene","HALLMARK IL2 STAT5 SIGNALING",6,0.774074201979158,0.752195283398925,0.301469542729891,0.386499413756271,4,0.0450954904509549,0.0626326256263263
"meta_analysis","SSCQ","yugene","HALLMARK IL6 JAK STAT3 SIGNALING",6,-0.333840575378622,-0.069402625551216,0.881831138212054,0.91476259150628,2,0.0003999600039996,0.000869478269564348
"meta_analysis","SSCQ","yugene","HALLMARK INFLAMMATORY RESPONSE",6,-0.551250798491007,-0.692255698540081,0.390197178962537,0.478182817356051,1,0.0854914508549145,0.110169395431591
"meta_analysis","SSCQ","yugene","HALLMARK INTERFERON ALPHA RESPONSE",6,-1.39566556658754,-1.53631961564817,6.36662653341697e-06,2.41160095962764e-05,1,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK INTERFERON GAMMA RESPONSE",6,-1.04617907878063,-1.03403968130185,0.235795697106651,0.318642833927906,1,0.0117988201179882,0.018908365573699
"meta_analysis","SSCQ","yugene","HALLMARK KRAS SIGNALING DN",6,1.18842469142848,1.87989250846053,1.61359120132154e-06,8.0679560066077e-06,5,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK KRAS SIGNALING UP",6,2.40470451286086,1.9999519212073,0.000717885446281263,0.00170925106257444,5,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK MITOTIC SPINDLE",6,1.37084901342116,1.81512975124345,0.000612173729185983,0.0014858585659854,6,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK MTORC1 SIGNALING",6,0.31634854548813,0.740484273112637,0.0434413115552066,0.0687362524607699,4,0.187481251874813,0.226426632699049
"meta_analysis","SSCQ","yugene","HALLMARK MYC TARGETS",6,0.503942302290607,0.0697649876521234,0.962407707787426,0.978056613605108,3,0.003999600039996,0.00719352525179137
"meta_analysis","SSCQ","yugene","HALLMARK MYOGENESIS",6,2.26696620684099,2.5751204694835,5.55019421866199e-06,2.23798153978306e-05,5,0.0003999600039996,0.000869478269564348
"meta_analysis","SSCQ","yugene","HALLMARK NOTCH SIGNALING",6,-0.28232162305615,-0.469711792599075,7.810028668252e-06,2.87133406921029e-05,2,0.0003999600039996,0.000869478269564348
"meta_analysis","SSCQ","yugene","HALLMARK OXIDATIVE PHOSPHORYLATION",6,0.931450227150488,0.648161976679585,0.140049545729216,0.195599924202816,6,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK P53 PATHWAY",6,2.81666278202983,4.36485270669399,1.61359120132154e-06,8.0679560066077e-06,6,0.0002999700029997,0.0006817500068175
"meta_analysis","SSCQ","yugene","HALLMARK PANCREAS BETA CELLS",6,-0.00782100026306332,-0.0484229503054455,0.0639302866544753,0.0962805521904748,3,0.505349465053495,0.551691555735256
"meta_analysis","SSCQ","yugene","HALLMARK PEROXISOME",6,-0.501269551756155,-0.463002293730781,0.0309890325403065,0.0509688035202409,1,0.0036996300369963,0.00670222832789185
"meta_analysis","SSCQ","yugene","HALLMARK PI3K AKT MTOR SIGNALING",6,-0.519351833688674,0.151413005453765,0.991321814715267,0.991321814715267,0,0.0027997200279972,0.0051465441691125
"meta_analysis","SSCQ","yugene","HALLMARK PROTEIN SECRETION",6,0.364915317343479,0.217975237738383,0.00086255914831801,0.00199666469518058,6,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK REACTIVE OXYGEN SPECIES PATHWAY",6,-0.720076090376116,-0.711241963705294,5.19533842908955e-09,4.63869502597281e-08,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK SPERMATOGENESIS",6,-0.290828970566113,-0.106276970518231,0.0932225360946131,0.136290257448265,1,0.0231976802319768,0.0348767518457735
"meta_analysis","SSCQ","yugene","HALLMARK TGF BETA SIGNALING",6,-0.398485127906327,0.0224976419283178,0.719646466500986,0.788022875637058,2,0.0004999500049995,0.00106826924145192
"meta_analysis","SSCQ","yugene","HALLMARK TNFA SIGNALING VIA NFKB",6,-1.44524601792806,-2.02043015794895,0.00184342104054871,0.00407836513395733,1,9.99900009999e-05,0.000271711959238859
"meta_analysis","SSCQ","yugene","HALLMARK UNFOLDED PROTEIN RESPONSE",6,0.0658256828259243,-0.237731207240564,0.000756734443350384,0.0017847510456377,2,0.606839316068393,0.648332602637172
"meta_analysis","SSCQ","yugene","HALLMARK UV RESPONSE DN",6,0.710510840419675,1.83320255845537,0.0762447481010344,0.11345944657892,4,0.0355964403559644,0.0508520576513777
"meta_analysis","SSCQ","yugene","HALLMARK UV RESPONSE UP",6,0.988579742787112,1.70200821524242,0.00647307896555693,0.0124482287799172,5,0.0113988601139886,0.0183852582483687
"meta_analysis","SSCQ","yugene","HALLMARK WNT BETA CATENIN SIGNALING",6,-0.0609073205580815,-0.0647629820808957,0.370511571523054,0.458553925152294,3,0.510648935106489,0.555053190333141
"meta_analysis","SSCQ","yugene","HALLMARK XENOBIOTIC METABOLISM",6,0.200763047595307,0.526337249315965,0.950853765456699,0.970258944343571,3,0.499450054994501,0.547642604160637
"meta_analysis","SSCQ","yugene","Lysosomal Genes",6,2.6274185625873,1.62062211998025,1.68082659828261e-05,5.60275532760871e-05,5,9.99900009999e-05,0.000271711959238859
"meta_analysis","RS","yugene","HALLMARK ADIPOGENESIS",6,1.26131842736306,0.365125502776196,0.854482664372314,0.901353021489782,6,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","HALLMARK ALLOGRAFT REJECTION",6,0.329941185384452,1.74955335308421,0.0143271292322908,0.0248734882505049,2,0.673832616738326,0.70190897576909
"meta_analysis","RS","yugene","HALLMARK ANDROGEN RESPONSE",6,-0.70610011669437,0.196342207906432,0.871443484816178,0.911551762360019,0,0.135986401359864,0.167470937635301
"meta_analysis","RS","yugene","HALLMARK ANGIOGENESIS",6,0.503724824692791,0.823044589279239,0.00121003282371879,0.00275007459936088,5,0.0070992900709929,0.0119115605218002
"meta_analysis","RS","yugene","HALLMARK APICAL JUNCTION",6,1.25756895163349,1.17656360076742,0.0373286535031983,0.0602075056503198,4,0.108089191080892,0.13716902421433
"meta_analysis","RS","yugene","HALLMARK APICAL SURFACE",6,0.160672542659679,0.947354767627235,4.31016561619479e-06,1.76646131811262e-05,5,0.121787821217878,0.151477389574475
"meta_analysis","RS","yugene","HALLMARK APOPTOSIS",6,2.10697766112215,2.35793705788974,0.000181433441353906,0.000503981781538629,5,0.0004999500049995,0.00106826924145192
"meta_analysis","RS","yugene","HALLMARK BILE ACID METABOLISM",6,1.48039863719826,1.25326013537096,5.86755698606112e-06,2.29201444768012e-05,6,0.0043995600439956,0.00774570430280916
"meta_analysis","RS","yugene","HALLMARK CHOLESTEROL HOMEOSTASIS",6,0.479530914303233,-0.846310667318823,0.00397058705257081,0.00807029888733905,3,0.0684931506849315,0.091568383268625
"meta_analysis","RS","yugene","HALLMARK COAGULATION",6,1.69515785264964,2.29805884378083,2.7087101580392e-05,8.57186758873163e-05,6,0.000999900009999,0.00204897543032582
"meta_analysis","RS","yugene","HALLMARK COMPLEMENT",6,1.10556408772455,2.20370870503838,0.000454530811378806,0.00114780507923941,4,0.0414958504149585,0.0580947491842994
"meta_analysis","RS","yugene","HALLMARK DNA REPAIR",6,0.171483477116079,-0.995492256061701,0.0147619611957876,0.0254516572341166,2,0.642435756424358,0.67482747523567
"meta_analysis","RS","yugene","HALLMARK E2F TARGETS",6,2.25381910317901,0.697461442479711,0.0354021822422226,0.0574710750685431,6,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",6,1.98968018719208,0.425749408768365,0.72992360494109,0.793395222762054,6,0.0022997700229977,0.00432287598307838
"meta_analysis","RS","yugene","HALLMARK ESTROGEN RESPONSE EARLY",6,-0.75705556578859,-0.174793527516565,0.705733558754541,0.777239602152579,1,0.0877912208779122,0.112552847279375
"meta_analysis","RS","yugene","HALLMARK ESTROGEN RESPONSE LATE",6,-0.108018186151724,-0.353909973692844,0.13654212082076,0.193951876165852,2,0.452154784521548,0.506899982647475
"meta_analysis","RS","yugene","HALLMARK FATTY ACID METABOLISM",6,0.443854016809561,0.689608602784358,0.0301238513876236,0.0498739261384497,4,0.205279472052795,0.24673013467884
"meta_analysis","RS","yugene","HALLMARK G2M CHECKPOINT",6,1.42520153448303,0.903933493560407,0.00439777808796493,0.00879555617592986,5,0.0018998100189981,0.00362559163930935
"meta_analysis","RS","yugene","HALLMARK GLYCOLYSIS",6,-2.11470595402852,-0.969577873359482,0.261867433181698,0.346385493626585,1,0.0005999400059994,0.00127105933474449
"meta_analysis","RS","yugene","HALLMARK HEDGEHOG SIGNALING",6,-0.704626613886946,-0.581198185674387,0.0176234137289391,0.0301770783029779,0,0.0008999100089991,0.00185931820041136
"meta_analysis","RS","yugene","HALLMARK HEME METABOLISM",6,0.712356533731108,1.15797030203497,0.000436451069694144,0.00111339558595445,4,0.0145985401459854,0.0228102189781022
"meta_analysis","RS","yugene","HALLMARK HYPOXIA",6,1.19395233820386,1.42702638221092,0.0269935224388524,0.0455971662818453,5,0.031996800319968,0.0469429801205926
"meta_analysis","RS","yugene","HALLMARK IL2 STAT5 SIGNALING",6,-1.85621228383662,-0.820388778965956,0.261867433181698,0.346385493626585,1,0.0196980301969803,0.0302117027561048
"meta_analysis","RS","yugene","HALLMARK IL6 JAK STAT3 SIGNALING",6,-0.106047843453931,0.196060180515561,0.285499531000424,0.367911766753123,2,0.305769423057694,0.362286046276889
"meta_analysis","RS","yugene","HALLMARK INFLAMMATORY RESPONSE",6,0.985566423635035,1.91299912108076,0.0495904901939372,0.0770038667607721,3,0.185281471852815,0.224856155161183
"meta_analysis","RS","yugene","HALLMARK INTERFERON ALPHA RESPONSE",6,-2.31315798413559,-2.39092409827875,1.95848320671092e-06,9.41578464764863e-06,0,0.0012998700129987,0.00253880861913809
"meta_analysis","RS","yugene","HALLMARK INTERFERON GAMMA RESPONSE",6,1.7359971522885,0.844568941893878,0.437299730862578,0.530703556872061,6,0.0214978502149785,0.0327711131325892
"meta_analysis","RS","yugene","HALLMARK KRAS SIGNALING DN",6,0.505459258179145,-0.0136123645278431,0.627338954500994,0.719425406537837,5,0.0524947505249475,0.0713243893002004
"meta_analysis","RS","yugene","HALLMARK KRAS SIGNALING UP",6,1.29845233617535,1.02947657646879,0.922650842281671,0.949229261606658,4,0.0663933606639336,0.0892383879891581
"meta_analysis","RS","yugene","HALLMARK MITOTIC SPINDLE",6,4.50317953792566,3.58727970038297,2.29779620575243e-06,1.0469250534172e-05,6,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","HALLMARK MTORC1 SIGNALING",6,0.0609342252430484,-0.0533689820693121,0.939802226172072,0.962912116979582,2,0.910608939106089,0.921668966706568
"meta_analysis","RS","yugene","HALLMARK MYC TARGETS",6,-1.98516623575339,-1.72132856167271,7.51622290543828e-05,0.000223697110280901,0,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","HALLMARK MYOGENESIS",6,0.108890295966575,0.49380002153218,0.9741809372438,0.986013094376315,2,0.886211378862114,0.900621319981823
"meta_analysis","RS","yugene","HALLMARK NOTCH SIGNALING",6,0.000555661415680205,0.388202833102043,0.0123181429022698,0.0216868713068131,3,0.996800319968003,0.996800319968003
"meta_analysis","RS","yugene","HALLMARK OXIDATIVE PHOSPHORYLATION",6,0.753308992610785,2.07370029219642,1.44495718719106e-05,4.88161211888873e-05,6,0.0010998900109989,0.00223554880284329
"meta_analysis","RS","yugene","HALLMARK P53 PATHWAY",6,5.95982657719706,3.19211742413167,0.00311649490990096,0.00649269772896033,6,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","HALLMARK PANCREAS BETA CELLS",6,-0.0114191892448473,0.00182080585507187,0.705733558754541,0.777239602152579,2,0.395860413958604,0.451895449724434
"meta_analysis","RS","yugene","HALLMARK PEROXISOME",6,1.14440487271506,0.797567745240104,0.00300920674710836,0.0063218629140932,6,0.0011998800119988,0.00238071430952143
"meta_analysis","RS","yugene","HALLMARK PI3K AKT MTOR SIGNALING",6,0.615970186617634,-0.292421493197166,0.0403852951983987,0.0643077949019087,6,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","HALLMARK PROTEIN SECRETION",6,0.418016764502331,0.74471436208193,6.57789696045796e-07,3.82435869794068e-06,6,0.0240975902409759,0.0356473228416803
"meta_analysis","RS","yugene","HALLMARK REACTIVE OXYGEN SPECIES PATHWAY",6,-0.197593307517406,-0.598321855996143,4.09257359802197e-06,1.70523899917582e-05,2,0.0744925507449255,0.0985351200329702
"meta_analysis","RS","yugene","HALLMARK SPERMATOGENESIS",6,0.437085291924054,-0.0255147874766156,0.982785622116031,0.990711312616967,6,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","HALLMARK TGF BETA SIGNALING",6,0.205353823826076,0.17245087475277,0.721828954083545,0.788022875637058,4,0.325367463253675,0.380102176698218
"meta_analysis","RS","yugene","HALLMARK TNFA SIGNALING VIA NFKB",6,0.0147501132556239,0.469792192212776,0.879946623048343,0.91476259150628,2,0.992300769923008,0.996285913577317
"meta_analysis","RS","yugene","HALLMARK UNFOLDED PROTEIN RESPONSE",6,0.251643142978097,0.481131628200924,0.00932259291720294,0.0171371193330936,6,0.0096990300969903,0.0157451787288804
"meta_analysis","RS","yugene","HALLMARK UV RESPONSE DN",6,-0.610745183436266,1.22283658273764,0.167307058252449,0.229817387709408,1,0.137386261373863,0.168365516389538
"meta_analysis","RS","yugene","HALLMARK UV RESPONSE UP",6,0.157601328063728,-0.2492395740427,0.829169394135687,0.883636553153379,3,0.774022597740226,0.799610121632465
"meta_analysis","RS","yugene","HALLMARK WNT BETA CATENIN SIGNALING",6,0.269008688123059,0.634436955086125,0.000224593484949853,0.000617015068543553,6,0.0767923207679232,0.101042527326215
"meta_analysis","RS","yugene","HALLMARK XENOBIOTIC METABOLISM",6,3.68184021426418,2.63008259910636,1.37569784997016e-05,4.71129400674712e-05,6,0.0002999700029997,0.0006817500068175
"meta_analysis","RS","yugene","Lysosomal Genes",6,1.30694695452629,2.55766735516592,2.17886186848482e-06,1.02776503230416e-05,6,0.0090990900909909,0.0150647186936935
"meta_analysis","SIPS","yugene","HALLMARK ADIPOGENESIS",4,3.25676904644413,2.86733790412382,2.8643754035329e-13,6.6324264216999e-12,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK ALLOGRAFT REJECTION",4,2.48109503091275,2.40491697482954,3.77851762123349e-06,1.62867138846271e-05,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK ANDROGEN RESPONSE",4,-0.416058531390146,-0.186845779520258,0.658489972745395,0.744898159214248,1,0.0024997500249975,0.00466371273320429
"meta_analysis","SIPS","yugene","HALLMARK ANGIOGENESIS",4,0.313880529706188,0.141963011512706,0.0567582563966775,0.0865217323120084,3,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK APICAL JUNCTION",4,3.13615249823509,2.53004084380571,2.89205859260733e-08,2.19095347924798e-07,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK APICAL SURFACE",4,0.090876003794085,-0.223983192648319,0.00254628756040117,0.00544078538547259,3,0.0027997200279972,0.0051465441691125
"meta_analysis","SIPS","yugene","HALLMARK APOPTOSIS",4,1.57782661250105,1.02002744803699,0.0100012255440438,0.0181181622174707,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK BILE ACID METABOLISM",4,1.07394659900099,1.00507136240146,9.12381281636954e-13,1.75457938776337e-11,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK CHOLESTEROL HOMEOSTASIS",4,-0.0560822948240578,-0.090574141702278,0.572801988382269,0.659910124864366,2,0.636136386361364,0.67102994341916
"meta_analysis","SIPS","yugene","HALLMARK COAGULATION",4,2.276087184302,2.69279312962832,6.17190232254927e-09,5.32060545047351e-08,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK COMPLEMENT",4,3.48812343249194,2.62101918468801,6.74109922327304e-07,3.83017001322332e-06,3,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK DNA REPAIR",4,0.753344323817163,0.913914389172362,3.59763834456572e-06,1.57791155463409e-05,3,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK E2F TARGETS",4,1.93843774267292,1.46017861604747,2.30323511751784e-06,1.0469250534172e-05,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",4,3.17340355328599,0.923938564585688,0.00875409484245671,0.0163322664971207,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK ESTROGEN RESPONSE EARLY",4,0.641725545426634,0.80752242204736,0.120037321503252,0.173464337432444,2,0.0587941205879412,0.0794515143080287
"meta_analysis","SIPS","yugene","HALLMARK ESTROGEN RESPONSE LATE",4,0.300336234907053,-0.288933066932212,0.304773564036196,0.387216540461329,3,0.0240975902409759,0.0356473228416803
"meta_analysis","SIPS","yugene","HALLMARK FATTY ACID METABOLISM",4,1.49813238047921,0.710473886668852,9.19737213056493e-06,3.2385113135792e-05,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK G2M CHECKPOINT",4,1.56681007472749,1.00964167394815,4.9139361024686e-07,2.99630250150524e-06,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK GLYCOLYSIS",4,-0.269237259712614,-1.41508575742645,0.00545257140663976,0.010566998850077,1,0.154284571542846,0.188151916515666
"meta_analysis","SIPS","yugene","HALLMARK HEDGEHOG SIGNALING",4,-0.271667743931005,-1.10667596855769,0.00046451102227314,0.00116127755568285,2,0.0457954204579542,0.0629057973323547
"meta_analysis","SIPS","yugene","HALLMARK HEME METABOLISM",4,2.15116469560498,2.31521690998052,4.55191440096314e-14,1.42247325030098e-12,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK HYPOXIA",4,0.32264670581553,1.23746840673358,0.000628191127529432,0.0015100748257919,3,0.0177982201779822,0.0276369878540096
"meta_analysis","SIPS","yugene","HALLMARK IL2 STAT5 SIGNALING",4,0.603979693828247,0.183888016228433,0.532039939010525,0.624460022312823,3,0.0066993300669933,0.0113934184812811
"meta_analysis","SIPS","yugene","HALLMARK IL6 JAK STAT3 SIGNALING",4,-0.365848239198887,0.0630980556142757,0.505706041394305,0.596351463908379,1,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK INFLAMMATORY RESPONSE",4,1.2030583637504,2.54252122633201,1.50038907631433e-06,7.81452643913716e-06,3,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK INTERFERON ALPHA RESPONSE",4,-1.29885053140587,-1.02420855903779,7.60992404397297e-06,2.83952389700484e-05,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK INTERFERON GAMMA RESPONSE",4,3.57252156840745,4.01229429799609,5.29349311051419e-08,3.89227434596632e-07,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK KRAS SIGNALING DN",4,0.882289461261509,0.59187452738516,0.0080018048680992,0.0150409865941714,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK KRAS SIGNALING UP",4,1.12173551997605,0.611692313172578,0.283731512085935,0.367527865396289,2,0.0460953904609539,0.0629718448920135
"meta_analysis","SIPS","yugene","HALLMARK MITOTIC SPINDLE",4,3.38233379558089,3.04934616793,4.37427871702312e-14,1.42247325030098e-12,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK MTORC1 SIGNALING",4,0.163129535514226,0.0265527234260652,0.838964719749681,0.888733813294154,2,0.310868913108689,0.364869616324753
"meta_analysis","SIPS","yugene","HALLMARK MYC TARGETS",4,-0.602842840110968,-1.56542874709511,3.65150808017406e-12,6.08584680029011e-11,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK MYOGENESIS",4,1.34870472920149,1.65300786025745,7.89689535225513e-05,0.000232261628007504,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK NOTCH SIGNALING",4,-0.347817935746617,-0.0968126168273891,0.0504684146735017,0.0778833559776261,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK OXIDATIVE PHOSPHORYLATION",4,0.672342423750169,0.153290693391664,0.464422240403461,0.560896425608045,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK P53 PATHWAY",4,5.39936086491562,7.90874017773903,0,0,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK PANCREAS BETA CELLS",4,0.0841010969179047,-0.00753542098720355,0.572801988382269,0.659910124864366,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK PEROXISOME",4,0.530188272510115,0.546121306250399,0.000259354011657331,0.000704766336025357,3,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK PI3K AKT MTOR SIGNALING",4,0.0108573862423475,0.255955684276573,0.0112401320119824,0.0199293120779829,3,0.863613638636136,0.881238406771568
"meta_analysis","SIPS","yugene","HALLMARK PROTEIN SECRETION",4,0.214593401457735,0.344443210946364,1.15494880326139e-09,1.15494880326139e-08,4,9.99900009999e-05,0.000271711959238859
